Gene	TPM_average_ZT2	TPM_average_ZT4	TPM_average_ZT6	TPM_average_ZT8	TPM_average_ZT10	TPM_average_ZT12	TPM_average_ZT14	TPM_average_ZT16	TPM_average_ZT18	TPM_average_ZT20	TPM_average_ZT22	TPM_average_ZT24
AT1G73250	12.35714286	12	12.64285714	12.78571429	13.64285714	13.35714286	16.42857143	16.85714286	16	17	16.5	20.5
AT1G73260	57.85714286	39.35714286	34.14285714	29.78571429	26.21428571	23.21428571	35.57142857	45.5	46.78571429	50	57	97
AT1G73310	6.642857143	6.357142857	6.071428571	5.785714286	5.642857143	5.714285714	NA	5.071428571	5	5.142857143	5.071428571	5.571428571
AT1G73320	6.142857143	6.357142857	6.285714286	6.214285714	6.785714286	6.928571429	7.571428571	7	6.857142857	6	6.285714286	6.214285714
AT1G73330	174.7857143	161.9285714	220.6428571	216.2142857	127.0714286	108.1428571	152.0714286	224.7142857	227.6428571	278.5	279.7142857	476.7142857
AT1G73350	27.57142857	25.71428571	26.71428571	25	26.71428571	25.71428571	24.42857143	25.21428571	26.28571429	23.35714286	23.35714286	22.57142857
AT1G73380	7.714285714	8.785714286	9.428571429	9.071428571	9.285714286	9	14.57142857	13.71428571	14.14285714	15.71428571	16.21428571	17.57142857
AT1G73390	40.07142857	35.57142857	30.5	23	21.07142857	25.64285714	17.78571429	22.35714286	23.78571429	24.85714286	26.21428571	28.57142857
AT1G73430	19.85714286	21.35714286	22.64285714	20.07142857	21.21428571	19.35714286	21.85714286	22.28571429	22	20.21428571	20.28571429	20.5
AT1G73450	11.28571429	11.14285714	10.71428571	9.142857143	9.785714286	9.571428571	9.571428571	9.785714286	9.785714286	9.714285714	10.07142857	10
AT1G73460	5.785714286	5.714285714	5.357142857	NA	NA	NA	NA	NA	5.285714286	NA	5.785714286	5.571428571
AT1G73470	24.78571429	35	40.92857143	38.07142857	36.57142857	31.28571429	22.92857143	17.07142857	14	13	14.92857143	19.35714286
AT1G73480	13.78571429	24.42857143	24.85714286	17.92857143	6.357142857	NA	NA	NA	NA	NA	NA	6.142857143
AT1G73490	71.14285714	60.14285714	68.14285714	65.92857143	69.57142857	64.71428571	58.78571429	61.28571429	66.64285714	60.21428571	62.64285714	64.07142857
AT1G73530	81	105	102.6428571	93.57142857	99.42857143	93.28571429	83.85714286	68.78571429	67.64285714	61.35714286	62.35714286	54.78571429
AT1G73540	19.78571429	17.64285714	13.78571429	13.21428571	10.57142857	10.07142857	9.714285714	10.71428571	11.85714286	11.57142857	12.07142857	13.85714286
AT1G73590	14.14285714	15.5	14.64285714	13.28571429	15	14.78571429	14.85714286	13.57142857	15.21428571	12.5	13.78571429	13.21428571
AT1G73600	200.0714286	483.1428571	447.5714286	356.5714286	327.7857143	325.4285714	62.71428571	103.8571429	112.3571429	61.85714286	67.07142857	48.92857143
AT1G73620	20.07142857	32.78571429	40.57142857	36.28571429	41.64285714	46.28571429	27.78571429	27.14285714	30.21428571	24	24.14285714	26.57142857
AT1G73630	21	24.35714286	29.64285714	21.35714286	23	22.28571429	14	10.92857143	14.07142857	11.71428571	13.5	13.71428571
AT1G73640	5.285714286	5.357142857	6.071428571	5.285714286	5.285714286	NA	5.785714286	6	6.642857143	5.357142857	5.214285714	6.285714286
AT1G73650	69.5	56.85714286	43.42857143	38.28571429	40.07142857	42.71428571	44.35714286	47.07142857	50.78571429	54.35714286	57.71428571	61.42857143
AT1G73655	79.57142857	83.35714286	114.7857143	161	219.5	248.7142857	283.8571429	256.0714286	219.1428571	218.9285714	190.5714286	131.5
AT1G73660	21.85714286	20.35714286	16.92857143	10.78571429	8.071428571	8.928571429	10.57142857	12.14285714	15.07142857	22.78571429	26.85714286	33.28571429
AT1G73670	24.42857143	26.14285714	21.35714286	14.28571429	12.71428571	12.78571429	10	12.35714286	13.21428571	15.35714286	19.5	26
AT1G73680	8	9.571428571	11.21428571	11.42857143	11.78571429	10.21428571	9.5	11.42857143	10.78571429	12.28571429	11.21428571	11.07142857
AT1G73710	5.714285714	6.785714286	6.928571429	6.214285714	6.785714286	5.928571429	5.357142857	5.785714286	6.357142857	6.285714286	5.785714286	5.142857143
AT1G73720	17.85714286	19.28571429	20.14285714	18.64285714	18.71428571	19.57142857	22.14285714	22.07142857	22.57142857	22.42857143	22.78571429	23.21428571
AT1G73730	13.28571429	12.21428571	11	9.785714286	9.857142857	9.785714286	9.714285714	11.28571429	11.14285714	11.78571429	11.57142857	12.14285714
AT1G73740	10.5	12.64285714	12	9.785714286	8.357142857	7.785714286	9	9.357142857	9.214285714	10	10.71428571	10.28571429
AT1G73750	5.142857143	13.35714286	24.78571429	21.71428571	9.857142857	4.928571429	7.071428571	5.785714286	6.142857143	7.428571429	6.571428571	6.071428571
AT1G73760	18.71428571	25.92857143	36.35714286	37.71428571	37.5	31.21428571	22.92857143	23.5	23.07142857	20.71428571	16.57142857	12.85714286
AT1G73770	8.5	7.428571429	8.928571429	9.714285714	11.42857143	10.92857143	8.428571429	8.5	8.428571429	7.071428571	6.5	6.428571429
AT1G73790	19	19.85714286	23	21.85714286	22.21428571	22.07142857	23.57142857	23.5	23.21428571	22	20.85714286	19.78571429
AT1G73820	11.07142857	15.35714286	19.28571429	19.92857143	20.92857143	21.35714286	22.85714286	21.71428571	21.71428571	19.21428571	17.5	15.42857143
AT1G73830	11.21428571	6.642857143	9.214285714	7.571428571	6	5.142857143	18.64285714	16.35714286	15.78571429	16.64285714	14.57142857	21.85714286
AT1G73840	26.92857143	25.92857143	26.5	26.35714286	28.14285714	28	37.21428571	37.64285714	36.71428571	37.42857143	38.21428571	36.85714286
AT1G73870	80.71428571	48.64285714	23.85714286	NA	NA	NA	NA	NA	NA	NA	5.571428571	25.14285714
AT1G73875	8.071428571	8.142857143	8.928571429	7.857142857	8.285714286	8.285714286	7.571428571	7.214285714	7.785714286	7	7.357142857	7.928571429
AT1G73880	5.785714286	5.642857143	5.214285714	NA	5.785714286	4.928571429	6.071428571	5.642857143	5.285714286	5.357142857	5.857142857	6.714285714
AT1G73885	233.3571429	243.2857143	227.2857143	215.4285714	241.2142857	253.6428571	272.7142857	282.8571429	272.7857143	301.9285714	290.4285714	292.0714286
AT1G73920	31.85714286	39.07142857	33.92857143	27.57142857	22.42857143	19.35714286	39.35714286	39.14285714	41.85714286	48.92857143	52.14285714	52.42857143
AT1G73930	16.85714286	16.78571429	17.21428571	16.28571429	17.64285714	16.92857143	17.35714286	17.85714286	17.85714286	16.35714286	16.42857143	16.5
AT1G73940	66.57142857	64.21428571	70.42857143	71.07142857	76.57142857	81.64285714	75.64285714	76.85714286	77.28571429	65.5	64.42857143	62.71428571
AT1G73950	10	9.714285714	9.214285714	8.142857143	9.071428571	9.5	10.07142857	10.85714286	10.42857143	10.78571429	11	11.85714286
AT1G73960	12.14285714	12.07142857	12.07142857	11.35714286	12.14285714	11.64285714	11.14285714	12.5	13	12.92857143	12.85714286	12.35714286
AT1G73970	9	9.214285714	8.428571429	7.785714286	8.5	8.285714286	8.714285714	9.642857143	9.714285714	10.21428571	9.428571429	9.714285714
AT1G73980	14.14285714	21.78571429	24.64285714	22.85714286	24.07142857	20.14285714	20.64285714	22.07142857	21.14285714	19.71428571	18.71428571	16.42857143
AT1G73990	50.21428571	51	43.28571429	36.57142857	40.5	39.85714286	37	39.21428571	36.64285714	37.64285714	36.71428571	36.42857143
AT1G74020	31.57142857	30.21428571	31	30.14285714	30.71428571	32.5	37.5	36.85714286	33.85714286	38.78571429	37.64285714	40.07142857
AT1G74030	54.71428571	62.57142857	64.57142857	63.42857143	62.71428571	64.21428571	63.5	62.71428571	64.42857143	54.57142857	56.57142857	51.71428571
AT1G74040	25.85714286	27.71428571	29.07142857	28.85714286	31.07142857	29.35714286	33.14285714	34.35714286	31.14285714	32	31.35714286	28.42857143
AT1G74050	307.5714286	280.7142857	286.2142857	297.5	322.5714286	333.5714286	319.7857143	345.0714286	339.5714286	331.8571429	330.5714286	342.7142857
AT1G74055	7.642857143	8.642857143	7.5	7.428571429	6.428571429	NA	6.928571429	6.714285714	6.357142857	7.214285714	7.928571429	7.785714286
AT1G74060	179.6428571	177.2857143	182.9285714	186.0714286	196.5714286	214.2857143	191.9285714	192.3571429	193.2857143	169.2142857	169.3571429	173.2142857
AT1G74070	74.85714286	67.28571429	61.5	55.85714286	69.85714286	75.28571429	56.71428571	53.14285714	54.64285714	55.35714286	53.14285714	46.57142857
AT1G74090	81.78571429	94.07142857	87.14285714	82.71428571	94.5	96.71428571	36.07142857	55.64285714	56.14285714	49.57142857	56.64285714	56.21428571
AT1G74100	74.35714286	106.5714286	106.0714286	103.7857143	93.78571429	86.92857143	54.35714286	80.5	65.14285714	56.71428571	62.42857143	63.64285714
AT1G74120	5.142857143	NA	NA	NA	5.142857143	5.071428571	5.071428571	5	5.5	NA	5.142857143	NA
AT1G74160	15.35714286	15.07142857	13.57142857	10.78571429	11.85714286	12.14285714	11.28571429	12.42857143	12.78571429	12.5	12.92857143	13.07142857
AT1G74170	5.071428571	6.214285714	6.428571429	5.571428571	6.357142857	5.571428571	6.928571429	7.285714286	7.785714286	8	7.357142857	6.785714286
AT1G74210	16.57142857	17.64285714	18.07142857	18.07142857	18	18.35714286	16.71428571	17.85714286	17.64285714	16.92857143	18.14285714	18.35714286
AT1G74230	56.35714286	55.92857143	57.07142857	56.28571429	58.57142857	60.07142857	58.64285714	57.78571429	55.71428571	53.28571429	51.78571429	51.64285714
AT1G74240	6	6.285714286	6.785714286	6.5	7.214285714	7.785714286	8	6.714285714	6.857142857	6.357142857	5.857142857	4.928571429
AT1G74250	9.214285714	9.142857143	10.07142857	10.35714286	10.64285714	9.357142857	11.21428571	13	12.78571429	13.42857143	13.14285714	12.64285714
AT1G74260	28.21428571	27.64285714	28.57142857	27.21428571	31.85714286	31.35714286	26.64285714	27.64285714	27.14285714	24.71428571	23.92857143	21.35714286
AT1G74270	176.3571429	166.5714286	184.2857143	200.4285714	206.5714286	225.5	210.7857143	216.0714286	204.9285714	188.0714286	176.4285714	176.4285714
AT1G74280	5.928571429	6.142857143	6.071428571	6.428571429	6.214285714	6.142857143	6.928571429	6.928571429	6.714285714	7.285714286	7.357142857	8.142857143
AT1G74300	8.285714286	9.142857143	6.642857143	5.214285714	5.928571429	6.214285714	5.714285714	5.428571429	5.785714286	5.642857143	6.928571429	7.357142857
AT1G74320	17.07142857	18.07142857	18.07142857	16.35714286	18	16.28571429	16.35714286	17.35714286	20.28571429	19.78571429	19.57142857	20.07142857
AT1G74340	83	81.28571429	79.21428571	75.5	81	80.07142857	82.28571429	79.5	80.57142857	79.14285714	74.57142857	73.85714286
AT1G74370	26.21428571	23.71428571	24.28571429	22.71428571	21.42857143	19.78571429	32.35714286	28.28571429	29.14285714	30.07142857	30	28.28571429
AT1G74380	36.85714286	38.64285714	41.35714286	40.14285714	41.42857143	38.64285714	38.71428571	35.71428571	35	31.14285714	31.28571429	32.85714286
AT1G74390	5.5	6.642857143	7.5	8.285714286	8.5	7.785714286	7.214285714	6.428571429	6.571428571	5.357142857	5.5	NA
AT1G74410	6.857142857	7.857142857	9.214285714	9.285714286	9	8.428571429	8.714285714	10.57142857	9.285714286	9.5	9.428571429	8.857142857
AT1G74450	8.928571429	7.571428571	7.5	6.785714286	6.428571429	6.214285714	7.285714286	7.785714286	8.642857143	7.857142857	8.928571429	9.571428571
AT1G74458	19.5	17.5	20.85714286	18.64285714	13.57142857	12.42857143	15.5	15.35714286	16	18.14285714	21.14285714	26
AT1G74460	19.92857143	20.71428571	28.28571429	28.14285714	27.85714286	26.42857143	28.85714286	28.28571429	28.92857143	28.5	21.92857143	26.71428571
AT1G74470	800.7857143	878.0714286	843.9285714	696.2142857	429.2142857	359.3571429	380.8571429	532	702.8571429	1093.142857	1299.5	1367.857143
AT1G74500	22.71428571	22.85714286	25.07142857	28.42857143	27.28571429	23.42857143	23.85714286	25.78571429	25.21428571	24.85714286	25.35714286	26.28571429
AT1G74510	21.71428571	20.42857143	18.07142857	16.64285714	17.28571429	17.35714286	17.21428571	17.78571429	18.42857143	17.42857143	17.35714286	18.85714286
AT1G74520	52.71428571	70.21428571	68.28571429	64.71428571	75	76.64285714	58.28571429	59.5	61	55.21428571	54	49.78571429
AT1G74530	26.21428571	24.85714286	23.42857143	19.64285714	19.78571429	20.28571429	19.64285714	22.21428571	20.64285714	20.14285714	19.85714286	20.85714286
AT1G74560	93.42857143	92.28571429	105.5714286	122.3571429	148.2857143	161.0714286	129.9285714	115.2857143	118.2142857	99.78571429	94.14285714	84.14285714
AT1G74590	5.714285714	6.571428571	6.214285714	5.785714286	6.214285714	5.642857143	6.857142857	5.928571429	6.5	7.142857143	6.428571429	7.071428571
AT1G74640	43.5	69.85714286	78	66.64285714	58.28571429	43.71428571	26.92857143	24.14285714	23.14285714	20.07142857	18.78571429	15.35714286
AT1G74660	13.5	13.28571429	13.92857143	15.07142857	12.64285714	11.14285714	11.92857143	11.64285714	12.71428571	13.5	14.85714286	16.64285714
AT1G74670	51.64285714	95.85714286	184.2857143	153.5714286	78.42857143	38.78571429	245.9285714	172.4285714	287.6428571	326.8571429	411.9285714	428.7142857
AT1G74680	6.071428571	9.642857143	12.07142857	11.5	11	9.571428571	11.21428571	11.5	11.57142857	11.78571429	10.42857143	9.5
AT1G74690	41.92857143	50.5	52.92857143	48.57142857	52.14285714	53	54.14285714	48.71428571	51.35714286	43.35714286	44.42857143	41.07142857
AT1G74700	5.214285714	5.285714286	6.142857143	6.428571429	7.214285714	7.928571429	6.428571429	6.142857143	5.642857143	5.357142857	5.285714286	NA
AT1G74710	10.28571429	13.5	12.07142857	8.928571429	6.428571429	5.428571429	6.071428571	5.857142857	8.285714286	10	11	11
AT1G74720	14.64285714	14.21428571	13.64285714	12.57142857	14.21428571	14	13.07142857	13.07142857	13.21428571	13.07142857	13.5	13.28571429
AT1G74730	388.9285714	440.9285714	413.2857143	356.1428571	334.1428571	327.2142857	242.7142857	211.6428571	210.0714286	235.5714286	256.4285714	256.7142857
AT1G74740	7.357142857	7.428571429	8.142857143	8.214285714	8.142857143	7.285714286	11.14285714	11.21428571	11.21428571	12.07142857	12.92857143	13.85714286
AT1G74770	19.07142857	9.857142857	6.714285714	6.214285714	6.785714286	9.642857143	11.42857143	12.28571429	15.85714286	14.85714286	21.28571429	18
AT1G74780	7.642857143	6.571428571	6.214285714	5.785714286	7.071428571	6.928571429	8.428571429	9.357142857	9.857142857	9.642857143	10.71428571	10.21428571
AT1G74790	23.57142857	19.5	22	21.14285714	18.92857143	15.85714286	20.42857143	24.14285714	23.35714286	24.57142857	24	29.35714286
AT1G74800	7.142857143	8.571428571	9.214285714	8.642857143	9.571428571	9.214285714	7.928571429	8.571428571	8.428571429	7.642857143	7.785714286	7.214285714
AT1G74840	84.21428571	71.21428571	69.14285714	64.07142857	58.64285714	54.78571429	74.5	80.92857143	87.07142857	100.6428571	114.3571429	134.9285714
AT1G74850	22.14285714	20.78571429	22.5	21.85714286	26.85714286	24.21428571	21.21428571	20.92857143	22.57142857	21.21428571	20.21428571	16.21428571
AT1G74860	5.714285714	5.285714286	NA	NA	NA	NA	5.285714286	5.785714286	5.642857143	5.642857143	6.142857143	6.571428571
AT1G74880	250.5714286	229.6428571	201.2857143	174.5714286	203.2857143	230.5	272.4285714	320.8571429	327	385.0714286	381.7857143	354.7142857
AT1G74910	76.42857143	73.57142857	71.28571429	66.35714286	74.35714286	72	109.5714286	90.42857143	89.85714286	98.42857143	98.14285714	111
AT1G74920	74.5	72	74.35714286	73.21428571	79.35714286	81.42857143	116.1428571	121.3571429	112.4285714	118.5714286	119.9285714	123.8571429
AT1G74940	10.21428571	18.07142857	25	28.71428571	26.85714286	18.07142857	21.57142857	22.71428571	20.07142857	17	12.35714286	9.642857143
AT1G74950	26.35714286	22.92857143	24.28571429	26.85714286	25.71428571	24.92857143	28.71428571	28.28571429	25.71428571	24	21.78571429	20.64285714
AT1G74960	124.5714286	129.2857143	127	107.2857143	98.85714286	85.35714286	103.1428571	106.5714286	101.6428571	97	96	98.5
AT1G74970	431.7142857	430	412.2857143	402.9285714	421.9285714	416.2857143	416.7857143	436.9285714	421.6428571	416.3571429	426	396.8571429
AT1G75010	11.78571429	18.28571429	21.85714286	20.92857143	21.85714286	19.64285714	14.35714286	14.92857143	16.28571429	14.71428571	12.71428571	9.642857143
AT1G75020	10.14285714	9.571428571	10	9.5	9.142857143	9.214285714	10.85714286	11.28571429	10.21428571	10.85714286	10.85714286	11.35714286
AT1G75040	16.78571429	14.64285714	18.71428571	19	17.64285714	13.35714286	8.214285714	8.5	7.142857143	NA	NA	NA
AT1G75080	20.21428571	18.92857143	18.64285714	18.07142857	19.78571429	19.42857143	24.42857143	25.42857143	25.57142857	25.57142857	25.07142857	27.42857143
AT1G75100	47.5	41.42857143	28.57142857	11.71428571	NA	NA	5.285714286	7.642857143	12.28571429	27.42857143	45.71428571	62.78571429
AT1G75120	8.428571429	10.85714286	11.71428571	10.57142857	10.35714286	9.928571429	9.928571429	10.35714286	13.57142857	10	11.57142857	9.571428571
AT1G75130	11.64285714	12.14285714	12.28571429	11.35714286	11.14285714	10.64285714	15.35714286	18.71428571	19.14285714	21.5	21.57142857	24.92857143
AT1G75140	5.785714286	9.5	12.78571429	14.28571429	13.71428571	11.35714286	12.21428571	12.07142857	12.57142857	10.64285714	8.642857143	7.428571429
AT1G75170	32.71428571	20.14285714	16.78571429	15.85714286	17.21428571	17.64285714	20.14285714	20.64285714	21.07142857	20.92857143	23.64285714	24.35714286
AT1G75180	32.92857143	32.28571429	31.92857143	21.64285714	12.71428571	9.571428571	19.64285714	21.42857143	24.71428571	39.14285714	44.28571429	42.92857143
AT1G75200	15.78571429	15.42857143	18.21428571	19.42857143	21.57142857	20.78571429	19.21428571	18.14285714	18.21428571	16.42857143	16	15.92857143
AT1G75210	38.64285714	43.78571429	39.35714286	30.14285714	32.35714286	32.71428571	28.21428571	27.07142857	28.21428571	26.07142857	26.78571429	26.28571429
AT1G75220	39.5	36.71428571	47.57142857	49.85714286	41	31.21428571	70.71428571	52.07142857	49.64285714	53.78571429	54.64285714	60.21428571
AT1G75230	10.35714286	10.71428571	10.35714286	10.07142857	10.64285714	10.07142857	10.57142857	10.42857143	10.78571429	10.35714286	10.57142857	10.78571429
AT1G75240	16.21428571	15.92857143	22.28571429	16.71428571	19.57142857	18.57142857	28.14285714	25.07142857	26	22.85714286	20.5	23.78571429
AT1G75270	83.28571429	86.85714286	101.5	104.6428571	98.57142857	101.9285714	75.21428571	96.14285714	106.7142857	93.71428571	86.42857143	83.21428571
AT1G75280	123.7142857	167.3571429	138.2142857	105.1428571	86.07142857	91.07142857	59.07142857	49.64285714	58.64285714	53.42857143	55.14285714	55.64285714
AT1G75330	111.4285714	115.9285714	119.2857143	123	134.0714286	143.4285714	140.5714286	147.9285714	137.7857143	121.5	112.7857143	102.8571429
AT1G75335	12.42857143	11.85714286	12.92857143	14.07142857	15	16.92857143	18.28571429	17.64285714	19.5	15.5	15.14285714	15.42857143
AT1G75340	15.78571429	14.92857143	14.07142857	13.64285714	16.42857143	15.28571429	18.28571429	19.5	18.78571429	17.5	16.64285714	15.78571429
AT1G75350	540.6428571	584.5	540.2142857	543.2142857	559.5714286	599.5714286	588.7142857	596.8571429	553	539.5	521.7142857	468
AT1G75370	21.42857143	30.71428571	33.35714286	30.57142857	28.07142857	21.92857143	26	22.92857143	21	20.92857143	18.71428571	18.64285714
AT1G75380	49.28571429	84.85714286	134.8571429	157.7142857	146.9285714	105.2857143	366.1428571	180.7142857	169	161.2857143	129.0714286	96.64285714
AT1G75390	19.21428571	20	19.28571429	16.78571429	21.07142857	20.57142857	22.57142857	20.14285714	21	14.92857143	15.78571429	14.35714286
AT1G75400	19.42857143	18.71428571	17.78571429	17.35714286	19.5	19.42857143	21.14285714	21.21428571	20.92857143	20.85714286	21	23.57142857
AT1G75410	25.28571429	23.42857143	21.57142857	16.71428571	15.35714286	15.78571429	18.07142857	20.28571429	20.28571429	21.14285714	20.64285714	22.14285714
AT1G75420	11.5	13.21428571	13.42857143	12.21428571	12.21428571	12.07142857	13.14285714	13.5	13.42857143	12.78571429	13.07142857	13.28571429
