"tracking_id"	"TPM_ZT0_seedling1"	"TPM_ZT0_seedling10"	"TPM_ZT0_seedling12"	"TPM_ZT0_seedling13"	"TPM_ZT0_seedling14"	"TPM_ZT0_seedling15"	"TPM_ZT0_seedling16"	"TPM_ZT0_seedling2"	"TPM_ZT0_seedling4"	"TPM_ZT0_seedling5"	"TPM_ZT0_seedling6"	"TPM_ZT0_seedling7"	"TPM_ZT0_seedling8"	"TPM_ZT0_seedling9"
"AT4G33490"	5.979895	9.020399	5.941166	8.12248	8.550842	8.242471	7.381612	7.966165	7.598981	6.685566	5.975033	4.981095	5.150544	9.006873
"AT4G33495"	5.903954	9.129876	6.788397	8.376703	9.571673	8.83987	7.611019	9.0022	7.232952	6.945845	7.248529	6.285493	8.853255	7.673003
"AT4G33500"	28.421244	31.044048	32.229599	27.642296	26.680075	29.953953	26.340757	31.900658	30.921606	32.841469	30.101454	31.742834	25.103458	28.224905
"AT4G33510"	91.35321	93.062119	102.369194	83.251709	84.499825	91.394218	92.315475	99.869873	98.968178	102.385193	98.058479	103.190071	87.970909	81.873024
"AT4G33520"	72.369118	82.635338	82.606339	76.027931	68.275963	83.23304	77.820946	67.513817	69.061066	86.475357	79.382751	78.327858	75.181427	84.967285
"AT4G33530"	24.947945	31.278934	26.031786	29.463392	32.864876	28.046709	26.248226	31.508337	27.732018	31.594978	28.736349	29.935547	32.63287	29.09096
"AT4G33540"	37.621822	39.739513	43.029263	37.185947	41.699799	43.688236	43.165619	43.529327	36.013844	34.467361	34.708267	39.840652	53.216251	42.687763
"AT4G33550"	3.796099	5.654545	7.45463	9.629821	7.182592	6.093801	6.059803	4.415897	1.48188	9.985269	8.506459	5.429065	0.889586	8.506728
"AT4G33560"	6.90154	3.832745	2.684603	5.941429	2.863257	7.192577	3.528446	8.412358	6.216415	4.768425	3.973937	3.298857	4.023118	9.827368
"AT4G33565"	18.966076	27.698153	25.218725	21.423635	30.581278	27.143499	32.25565	22.927408	19.942253	25.487202	24.083345	24.26194	23.222982	27.534098
"AT4G33580"	72.100754	88.112083	72.486977	80.614769	86.515015	76.37394	81.21817	61.321987	63.658394	74.63102	76.303429	68.904419	71.680588	81.226852
"AT4G33585"	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"AT4G33590"	0.175933	0.233512	0	0.324106	0.711422	0	0.32047	0.207632	0	0.404326	0.838493	0.074304	0.361828	0.197292
"AT4G33600"	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"AT4G33610"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.073742
"AT4G33620"	4.777761	6.655493	5.602981	7.184285	8.157003	7.293558	6.179163	7.076192	5.428742	7.96917	4.323392	8.316017	5.25302	7.146278
"AT4G33625"	23.725418	28.849041	24.459572	25.006222	25.715885	21.610374	23.442663	25.032661	27.103504	30.972157	30.199102	23.854185	24.601313	27.393955
"AT4G33630"	43.682877	46.421753	47.527756	41.937534	44.327854	54.800045	47.51474	47.652691	53.908978	46.83046	38.044266	54.965221	45.381191	44.844097
"AT4G33640"	71.506477	104.18689	91.551308	96.396461	105.196625	104.850288	110.119095	87.055801	78.382286	103.262344	87.4328	99.246429	84.158134	100.778458
"AT4G33650"	17.813021	23.267622	18.450802	19.076849	22.384691	15.461276	15.689251	20.175457	18.408087	21.516027	21.744518	19.887117	21.79645	20.333286
"AT4G33660"	24.984386	24.517422	26.306143	25.007217	17.93944	28.468746	24.162056	24.1026	23.186405	31.488489	25.072321	28.122185	19.965349	25.962662
"AT4G33666"	114.679871	133.398514	132.016449	143.585678	112.23391	155.284668	162.252518	105.977882	114.20932	144.322037	136.284882	123.501862	139.35611	137.156784
"AT4G33670"	38.258553	45.365555	50.022202	44.033936	37.826878	47.121796	48.746265	43.487614	41.589527	41.685799	39.037537	49.886818	41.156136	47.22728
"AT4G33680"	110.569946	134.21347	121.839516	120.561226	130.320053	107.671051	110.8806	115.934814	108.863586	118.835045	116.545029	116.235672	103.693306	113.847595
"AT4G33690"	8.914918	11.327291	10.200377	11.430872	14.339649	11.439779	9.11042	11.123248	12.062419	11.474396	9.670509	9.981215	13.397502	10.684296
"AT4G33700"	9.626176	13.896767	9.621241	11.659598	13.643469	9.05365	10.981064	7.62099	7.999558	12.438404	9.183521	10.104857	9.797888	11.317847
"AT4G33710"	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"AT4G33720"	0	0	0	0.212838	0.173936	0	0	0	0	0.236021	0	0	0.697236	0
"AT4G33730"	4.777839	12.521638	3.986828	11.81039	13.643613	5.339405	10.598044	6.362122	8.55764	11.221007	7.09144	4.964441	9.462007	9.027185
"AT4G33740"	23.718929	51.000324	39.21146	45.224918	52.586147	39.895218	41.822689	44.453541	50.543518	52.090012	43.018162	44.732044	45.739784	51.029324
"AT4G33760"	31.843328	34.33305	32.666691	31.852869	32.310509	27.457586	26.848156	30.395931	33.921173	35.423473	28.319096	34.609516	30.803644	27.01067
"AT4G33770"	5.395743	10.754305	6.95388	8.900406	11.020617	12.321514	6.053089	8.163852	5.822602	8.208534	10.771066	8.735929	9.228772	12.452952
"AT4G33780"	37.278423	43.968105	30.121658	40.271404	42.503216	44.405132	41.643482	47.796177	39.044975	36.397892	37.867023	43.261429	36.776215	39.281925
"AT4G33790"	1.527072	2.706398	0.611479	2.426751	4.300091	3.277815	3.398161	2.019852	0.69393	2.890911	2.178181	2.010189	1.120734	3.067753
"AT4G33800"	1.187489	2.67188	1.56923	1.992901	3.772018	1.320704	3.05242	1.739005	0.89177	1.237772	3.116607	1.163996	2.799214	3.016785
"AT4G33810"	4.278505	4.395562	4.00048	5.975007	3.195788	1.366836	3.992834	4.115341	2.805106	2.773096	4.496537	2.485758	2.763912	3.225073
"AT4G33820"	0	0	0.13659	0.096264	0.078669	0.089739	0	0	0	0	0	0	0	0
"AT4G33830"	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"AT4G33840"	0	0	0	0	0	0	0	0	0	0	0	0.007203	0	0
"AT4G33850.1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"AT4G33860"	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"AT4G33865"	384.441345	398.293243	481.140076	454.866241	403.77124	411.590027	453.033417	396.725067	340.043549	428.013489	450.498352	398.557739	412.609314	443.547546
"AT4G33870"	0.158277	0.264775	0.19323	0.137095	0.226316	0.097778	0.135256	0	0	0.060269	0	0.046729	0	0
"AT4G33880"	3.553223	8.277979	1.734674	4.877052	9.814961	4.126071	9.236973	3.495042	5.921983	6.437901	9.21787	6.010629	5.826131	5.98384
"AT4G33890"	17.280521	25.082918	22.957619	21.453333	23.338871	23.244421	26.721571	19.072233	19.277494	20.620974	21.267176	21.606087	17.211197	23.204687
"AT4G33900"	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"AT4G33905"	0.252728	0.40822	0.894557	0.612707	0.894809	0.442753	0.618906	0.274562	0.377061	0.446232	0.603839	0.484566	0.516323	0.779087
"AT4G33910"	19.168121	29.763033	21.852819	24.952396	24.394798	28.687344	22.968018	23.509209	32.158936	25.097178	22.751482	28.081839	26.363501	25.802509
"AT4G33920"	12.767868	18.616259	15.269518	17.639317	19.320473	14.988635	15.872025	11.952298	15.932591	18.309694	13.301297	16.729879	18.512747	17.234959
"AT4G33925"	2.96962	3.116009	4.21212	3.24948	3.530006	2.517146	4.099168	3.872076	2.238511	3.481471	1.400336	4.390069	0.885126	3.238938
"AT4G33930"	0	0	0	0	0.132673	0.3017	0.160169	0	0	0.118703	0.24748	0.110671	0	0
"AT4G33940"	21.198765	25.400993	25.405361	21.763186	27.3433	28.278913	23.299284	25.073246	18.428659	21.994429	22.520195	22.702127	24.100428	23.782473
"AT4G33945"	26.386114	30.33882	20.105587	25.463652	27.35861	26.565624	22.527109	22.942169	25.667326	27.501608	22.135887	26.512423	23.737572	26.045591
"AT4G33950"	16.630756	17.535013	18.598726	18.039082	18.384434	18.667137	18.714365	15.28071	17.362249	16.186152	13.744048	17.127453	11.990997	19.130407
"AT4G33960"	19.949713	22.162066	23.014132	20.080057	16.566526	20.867846	28.723194	19.382524	16.911856	26.96011	22.318951	19.489166	13.213913	30.966331
"AT4G33970"	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"AT4G33980"	0.228615	0.553351	0.622249	0.148474	0.849353	1.274311	0.573319	0.266085	0	0.53255	0	0.403517	1.955272	0.213437
"AT4G33985"	1.130158	3.917778	1.669729	2.069429	4.304715	0.996518	2.419987	4.873899	1.129154	4.152385	3.08023	1.28161	1.530764	1.969324
"AT4G33990"	0.830805	2.332553	1.481111	1.610564	2.206766	1.538625	0.864866	2.631814	2.109108	1.818686	1.116643	1.863298	1.302807	1.46631
"AT4G34000"	61.718742	75.998642	54.051762	65.860466	74.602997	76.337074	74.930267	89.55191	88.360992	95.182098	98.685013	88.56041	66.940475	76.104042
"AT4G34020"	33.89447	35.674229	32.646629	34.016022	36.163841	37.77589	30.111223	37.156231	35.990246	33.399323	29.838081	37.295647	31.643141	33.347855
"AT4G34030"	40.495178	41.710518	46.935966	42.202	47.48925	54.241249	50.285378	54.625217	56.889908	45.772514	41.347874	55.926144	52.174465	50.99818
"AT4G34035"	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"AT4G34040"	22.122417	23.423138	21.716194	21.093042	21.640797	22.591576	20.742474	20.81391	19.950647	22.532518	22.239618	23.916422	22.50526	20.463425
"AT4G34050"	337.296753	459.424042	329.107513	464.904755	516.639587	348.012238	459.361267	317.542145	347.341919	412.852692	434.163605	336.940216	423.411987	416.917145
"AT4G34060"	0.787006	0.699838	1.017447	0.774371	1.204126	0.5788	0.92934	0.657668	0.836921	0.93172	0.535332	0.958101	0.641717	0.576226
"AT4G34065.1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.317958
"AT4G34070"	26.620598	34.474854	31.794212	32.075821	34.161545	34.936562	35.434475	29.674551	25.197046	32.158039	31.188894	31.895025	26.297045	30.064142
"AT4G34071"	0	0	0.315778	0	0	0	0	0	0	0	0	0.407902	0	0
"AT4G34080"	0.852065	0.095569	0.288192	0.200746	0.124901	0.113983	0.226679	0.626338	0.24621	0.381715	0.705134	0.295087	0.169118	0.469348
"AT4G34090"	26.147697	32.643604	36.55497	30.132153	31.559998	36.532211	35.53653	31.329905	32.550278	34.381649	29.367863	35.107376	28.154842	39.058849
"AT4G34100"	39.651142	41.83646	39.00378	36.950703	39.309425	35.69841	37.373428	45.212273	45.633354	45.355675	40.712196	46.164909	43.365673	41.205276
"AT4G34103.1"	0.889036	1.070452	0.635962	0.936246	0.401553	0.426845	0.730434	0.270158	0.668083	0.386199	0.453413	0.511494	0.394149	0.507583
"AT4G34110"	312.670776	345.229614	333.277374	342.949951	346.417023	314.70517	318.698212	343.961884	347.379028	337.353638	355.828705	342.010284	337.272003	332.958923
"AT4G34120"	56.766991	61.363869	64.156357	56.121655	60.199226	52.310959	58.096737	50.229446	49.293499	62.746586	51.300648	57.182285	61.695316	53.042465
"AT4G34131"	21.45587	39.468174	24.656868	33.784916	43.16563	26.914587	42.498055	33.081612	32.708008	36.860413	31.833973	29.884075	34.895882	33.212341
"AT4G34135"	45.013622	59.740299	52.730274	57.937531	66.448158	61.781101	69.829369	61.083675	79.806946	55.939137	51.890339	57.877392	61.154259	57.151749
"AT4G34138"	39.682343	38.985676	52.696407	37.223465	51.574306	60.410698	54.562435	45.414234	51.881668	38.256428	33.600864	48.536385	52.030025	43.127117
"AT4G34140"	12.322731	13.618387	12.821059	13.478754	14.853437	16.559664	13.214957	14.307023	11.035394	15.156436	12.877373	17.57909	13.787264	14.045788
"AT4G34150"	73.877197	47.815273	58.443409	43.987728	49.680618	45.475506	53.354382	45.704014	50.203777	53.299316	59.535801	54.075649	49.563469	49.949387
"AT4G34160"	36.387924	42.524837	40.644829	39.603195	35.699028	34.704475	20.533619	29.434166	30.332426	26.713579	28.279863	29.200453	27.038881	31.782745
"AT4G34170"	0	0	0	0	0	0	0	0	0	0.012963	0	0	0	0
"AT4G34180"	49.738285	67.970932	60.400028	75.159775	82.048782	68.205597	72.815536	64.323326	61.05653	63.469414	68.384949	67.384117	62.425129	63.844955
"AT4G34190"	315.512939	337.762451	421.591278	343.322723	320.505585	380.143738	413.426819	356.070343	348.887756	363.970764	355.798737	351.636932	336.488708	378.202454
"AT4G34200"	117.481102	142.085739	102.88913	143.849747	142.180542	109.778946	112.549507	120.475021	108.524727	118.428276	130.557297	122.566154	124.475731	114.166008
"AT4G34210"	0	0	0	0	0	0	0.29615	0	0.177574	0	0	0.243918	0	0.131616
"AT4G34215"	36.936646	34.431301	31.769457	38.242935	40.816204	32.673409	33.442013	34.807186	33.006195	36.59898	38.485947	34.84404	29.520979	40.32996
"AT4G34220"	30.165634	23.617691	24.912752	22.626396	19.447149	18.324709	14.936154	19.054691	18.780407	24.108948	23.818108	23.938242	29.573315	18.747532
"AT4G34230"	36.108639	51.240734	42.27293	53.725491	59.241673	38.809761	49.901646	39.554832	38.457531	48.652988	50.716694	40.240795	39.778519	44.707661
"AT4G34240"	30.733566	35.632828	37.887405	34.970009	34.486473	37.081017	33.445343	31.015017	31.674911	31.992506	33.860794	33.651875	35.551659	32.139458
"AT4G34250"	6.753386	9.925304	8.57135	8.22986	10.632533	8.440637	6.436586	8.253675	6.97078	10.767492	10.998745	8.440204	7.670339	9.528955
"AT4G34260"	34.200592	45.488354	37.326988	38.672508	42.683041	36.764797	37.358318	40.657402	41.515278	46.04805	37.237778	40.271576	38.209373	37.643402
"AT4G34265"	70.621681	89.043266	74.338615	90.503082	83.189728	76.86898	81.42952	87.094749	86.79229	88.290031	71.119812	89.857613	68.994263	75.58606
"AT4G34270"	31.397181	36.738693	30.954977	32.657349	36.428448	36.21051	35.696346	35.839142	30.661489	33.183411	30.854321	34.819584	23.702368	39.862
"AT4G34272"	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"AT4G34280"	14.72501	13.889978	13.548648	11.842419	14.825678	13.686815	12.640538	15.642048	14.28283	12.535899	10.90941	14.680237	13.488258	12.427357
"AT4G34290"	101.828758	117.845436	121.513329	113.98465	114.939102	72.521065	70.730064	59.242771	77.212189	100.016953	81.814346	77.855499	84.928101	62.71814
"AT4G34300"	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"AT4G34310"	6.498023	8.231925	6.180799	7.904357	8.224149	6.270901	6.638146	7.639252	6.742127	8.353018	6.133021	8.295302	8.413724	7.310163
"AT4G34320"	0.874987	1.000085	1.312766	1.641397	0.708052	0.816486	0.537646	0.825287	0.529541	1.861307	1.423036	1.198082	1.701402	1.381515
"AT4G34330"	0	0	0	0	0	0	0	0	0	0.115791	0	0	0	0
"AT4G34332"	0	0	0.447911	0.524036	0	0	0.152122	0.295729	0.191964	0	0.2398	0.107241	0.508479	0.113449
"AT4G34340"	5.836885	7.302423	5.747563	6.064765	7.071651	7.775321	7.775515	9.585603	5.732269	7.013158	5.334279	6.782301	5.309318	7.287886
"AT4G34350"	387.448608	395.818054	468.882172	394.225891	392.614105	517.963745	494.280823	466.702911	476.836029	414.428497	402.154907	489.106537	425.205841	439.218109
"AT4G34360"	3.313708	6.615626	6.865978	8.4484	9.33448	6.41468	6.304731	4.793641	3.871353	5.530712	4.609567	4.71552	4.185668	6.077875
"AT4G34370"	16.811182	17.43972	17.049801	15.700493	18.146387	19.702166	16.967592	21.925205	19.841049	18.13628	14.579661	23.520348	15.267917	17.286217
"AT4G34380"	0.125173	0.295107	0.112242	0.551643	0.900355	0.357009	0.155571	0.448098	0	0.467717	0.121384	0.106785	0	0.28373
"AT4G34390"	8.303144	10.071023	8.329222	9.795338	11.140404	8.754134	7.809644	9.891196	10.040538	10.435855	10.458578	10.263705	9.165175	9.122746
"AT4G34400"	0.347301	0.888589	0.446254	0.53703	0.273386	0.412785	0.109771	0.843614	0.269751	0.163774	0	0.483909	1.081182	0.521014
"AT4G34410"	0	0	0	0	0	0	0	0.063254	0.173653	0	0	0.059135	0	0
"AT4G34412"	13.570005	17.160799	11.854911	17.542196	16.65399	18.823101	14.515383	14.517805	13.854111	14.73381	13.820982	14.970838	16.188522	15.634635
"AT4G34415"	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"AT4G34419"	0.754968	5.556172	1.670178	3.565542	3.942029	2.425786	3.12857	3.572836	1.719816	3.496567	5.215308	1.265793	1.557823	3.560723
"AT4G34420"	1.403921	2.922743	1.699052	1.528759	1.415597	1.885371	0.972767	2.890252	1.051669	1.819078	1.662398	1.185298	2.475197	1.615464
"AT4G34430"	12.448006	15.039226	11.211886	16.006693	14.16148	13.360006	11.860435	11.652406	9.62661	14.091107	12.632673	12.617216	11.073837	12.940215
"AT4G34440"	0	0	0	0.066125	0	0	0	0	0	0	0.109499	0	0	0
"AT4G34450"	118.569725	142.360245	117.1035	131.890305	139.052887	119.319183	126.25518	142.585709	132.07785	137.268158	126.077759	141.182953	128.911682	130.624191
"AT4G34460"	40.292206	51.191212	55.314186	48.006699	53.786106	49.011105	46.808838	53.194843	56.103397	49.314247	47.285141	51.494507	59.176136	50.814053
"AT4G34470"	0	0	0	0	0	0	0	0	0.177574	0	0	0	0	0.131616
"AT4G34480"	20.109945	23.605194	25.962296	18.219149	20.332197	17.014795	18.949425	22.745066	20.753311	27.942492	22.344828	24.726851	25.176296	22.268045
"AT4G34490"	50.882191	66.948303	48.519562	57.196453	66.843819	52.061798	52.76767	53.82267	50.217983	62.784401	59.235844	53.707798	56.222034	55.464745
"AT4G34500"	9.471642	15.463296	12.771861	14.65024	14.05885	12.993158	11.046529	12.3365	12.310986	11.859981	11.198215	10.319	13.224217	12.128242
"AT4G34510"	0.656659	1.524053	0.436531	1.681554	1.252101	0.79922	0.946086	0.96647	0.992862	0.593259	0.787855	0.63473	0.335943	1.305234
"AT4G34520"	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"AT4G34530"	17.01906	21.586071	19.592272	15.777006	15.835458	14.915522	15.62346	22.308212	17.448635	21.084745	15.490833	22.690777	13.804944	25.837208
"AT4G34540"	13.26231	16.531134	15.653318	13.982615	14.528094	14.74929	14.037376	18.386196	15.448076	16.630211	12.766502	18.474396	11.828727	19.527956
"AT4G34550"	0	0	0	0	0.244498	0	0.194189	0	0	0	0.302033	0.271935	0	0.052047
"AT4G34555"	43.841419	69.263184	52.364353	56.591606	66.992409	56.778431	59.317432	49.241692	35.30452	57.639008	61.820049	48.139912	53.750458	52.403198
"AT4G34560"	17.680573	22.883461	21.69343	20.584454	20.560312	16.256664	16.226494	17.402166	12.345219	15.337432	15.690633	11.287076	13.150632	22.689274
"AT4G34570"	11.401117	15.130867	9.740795	12.506865	13.42126	12.321856	10.006655	11.033718	10.456505	12.497576	12.691451	11.971308	11.187094	10.824905
"AT4G34580"	4.835351	7.225909	4.282754	5.684516	9.215827	4.17273	5.958445	3.467664	3.487454	6.345088	5.128564	4.756186	5.132508	5.648435
"AT4G34588"	13.944604	22.764526	13.208325	20.224213	21.609524	12.339531	13.717109	8.922068	10.860981	15.562708	18.910198	9.618996	17.155775	12.609234
"AT4G34590"	13.945894	22.76539	13.209469	20.225016	21.610182	12.340286	13.717901	8.92359	10.862928	15.562708	18.911432	9.619544	17.15843	12.609814
"AT4G34600"	48.87352	75.172447	63.333179	81.223289	95.06356	72.865562	84.696068	51.669201	53.622185	72.91275	62.428532	57.766487	46.448086	68.983948
"AT4G34610"	17.006582	26.222464	25.262589	24.220791	22.557062	19.029892	14.889988	18.076283	15.551888	20.808367	22.023878	20.815115	24.124386	20.072306
"AT4G34620"	737.406799	708.133667	997.526001	771.583557	719.192078	921.418945	931.491882	862.243347	811.914001	784.308044	775.061096	850.308899	855.372925	864.617981
"AT4G34630"	33.244442	40.868904	31.900507	34.816994	40.722012	37.642925	40.104183	35.199749	30.804531	35.632732	39.053394	34.597546	47.645519	36.279461
"AT4G34640"	87.789215	110.676414	89.369759	94.933945	113.416725	101.136086	103.769096	103.794571	93.622978	93.692703	86.267151	97.940002	95.213318	98.021057
"AT4G34650"	6.135336	5.562516	6.154445	4.372447	4.655691	4.534776	3.142226	5.190202	6.095794	5.68175	4.724903	2.850955	3.68764	5.193439
"AT4G34660"	19.159153	24.720242	19.143883	19.721867	26.836922	23.331133	21.6241	18.61055	18.21891	22.716938	23.146282	22.220213	24.001635	24.04007
"AT4G34670"	473.754883	534.125183	507.297882	520.80658	572.137573	548.441467	552.623169	528.2323	497.234039	465.711365	468.77475	535.672241	473.513306	528.454163
"AT4G34680"	14.600606	18.521791	15.260423	17.543728	16.890444	14.105861	17.101387	15.614212	12.172041	17.745497	16.218298	13.620468	11.886784	14.057133
"AT4G34690"	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"AT4G34695"	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"AT4G34700"	195.937897	249.985672	207.860214	253.388885	265.564178	245.900833	263.955994	224.164551	205.622665	235.329666	217.963303	220.306763	205.621658	246.359268
"AT4G34710"	299.90506	313.798706	331.260101	299.367615	303.816681	324.241272	290.98114	415.784363	393.373077	341.120972	344.254211	322.748596	354.053772	340.139465
"AT4G34720"	160.055603	189.324173	156.857574	177.062332	189.732147	173.724228	200.249191	168.163574	159.379532	193.379486	182.891098	184.968002	190.56723	190.00853
"AT4G34730"	54.196857	59.208	71.221375	60.643597	60.621929	60.271786	62.007252	47.888458	58.355743	58.915077	53.035957	55.795719	55.930611	50.183659
"AT4G34740"	16.813745	26.147284	23.960085	24.096846	20.739878	21.653221	21.93819	19.330444	25.674793	26.133572	20.549341	20.481791	21.460796	20.374346
"AT4G34750"	12.179596	16.356251	11.683598	14.417706	13.244837	14.064194	13.598722	15.026471	13.378737	13.377093	11.007815	11.955484	9.603616	12.435327
"AT4G34760"	40.034611	52.12199	43.316116	42.453094	40.738022	33.774487	36.145256	23.375578	23.44137	37.939606	30.110085	29.337954	29.819929	37.202663
"AT4G34770"	6.039593	12.230938	9.259126	12.206052	5.575613	10.82846	3.385218	14.704798	8.4758	8.778017	3.836187	9.05865	4.987071	15.231092
"AT4G34780"	0	0	0	0	0	0.244904	0	0	0	0	0	0	0	0
"AT4G34790"	3.509051	3.642082	4.6623	1.575327	3.571561	2.049164	3.816437	0.925703	2.906404	3.41334	4.101305	2.810339	2.398519	3.473167
"AT4G34800"	6.505368	9.977938	4.977341	5.642728	13.707665	10.692404	13.289935	2.18834	8.326422	5.521863	9.424289	6.066553	5.280206	8.738262
"AT4G34810"	5.802493	7.010437	1.219718	4.616957	6.469756	2.699842	3.214512	4.978552	4.579938	4.579025	6.972982	5.675656	9.258767	6.579128
"AT4G34830"	59.218632	60.480202	64.520912	55.262932	50.753239	57.890354	56.404636	65.55265	63.993034	67.52021	58.668194	66.570732	57.605717	55.830856
"AT4G34840"	12.479753	14.150346	10.729349	13.341216	15.31538	12.302635	14.220661	12.339149	10.473737	13.626812	12.297461	12.276834	8.425792	11.209058
"AT4G34850"	0	0	0	0	0.102052	0	0	0	0	0	0	0	0	0
"AT4G34860"	7.99021	14.894957	8.868331	10.515083	14.500884	11.876879	10.924025	11.942432	11.774304	12.237468	11.440814	12.194036	7.661884	12.54064
"AT4G34870"	511.434326	620.355042	486.999451	669.443359	703.953064	565.396179	569.514038	552.395752	478.656036	522.168335	615.404358	477.705109	575.525818	545.413574
"AT4G34880"	1.208561	3.194286	1.659999	2.514476	2.745419	2.293985	2.400801	2.240717	0.637087	1.70155	3.03025	1.608454	0.775762	2.47433
"AT4G34881"	240.411926	219.47554	232.158417	188.055801	181.820587	266.503632	239.068909	258.125946	249.170746	221.134384	202.735916	266.994141	214.670166	257.89563
"AT4G34890"	23.602068	24.911415	20.853312	22.53618	26.458984	21.32016	21.98859	24.605663	26.706936	31.595703	25.098789	24.510437	28.883892	24.241539
"AT4G34900"	7.708174	8.109556	8.640114	8.222522	6.853777	4.590703	3.468479	5.069479	4.888606	7.443787	6.538219	4.278624	7.018953	6.120412
"AT4G34910"	9.760389	15.514557	10.685495	12.033885	16.376064	10.453023	8.797964	9.759818	7.652481	11.348044	10.603918	8.808238	10.712387	12.349256
"AT4G34920"	43.031761	44.597683	44.32082	51.848236	53.067955	48.807228	57.052364	45.766575	43.630161	47.63163	42.310413	48.373405	54.471802	43.107346
"AT4G34930"	4.21117	3.32133	2.845641	3.562936	4.7577	3.327945	3.618448	4.214787	1.548953	4.677842	3.166126	3.294251	3.240025	3.108853
"AT4G34940"	0	0	0.100366	0	0	0.06682	0	0	0	0	0	0	0	0
"AT4G34950"	1.868625	2.4173	1.836573	1.375731	2.553493	0.657733	1.663692	1.26766	2.638778	2.744944	2.408379	2.738019	2.448233	1.232067
"AT4G34960"	17.11989	27.358295	21.646675	23.663914	27.668617	21.767263	21.427412	21.031116	20.258801	20.347649	19.466635	21.488028	27.151588	22.632715
"AT4G34970"	5.748643	8.569024	8.568051	6.727359	7.40731	10.735832	3.869923	11.211583	5.988885	3.768784	3.706382	11.90928	6.263751	11.279595
"AT4G34975"	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"AT4G34980"	36.512127	37.65099	37.658062	37.480129	34.876419	32.679382	27.855705	41.455307	36.456295	36.569061	37.05344	41.535393	29.418318	38.191551
"AT4G34990"	3.909306	5.361445	4.252937	6.445339	6.039236	4.816961	5.203461	3.480142	3.405523	3.354939	2.382992	5.157904	1.701944	4.099938
"AT4G35000"	155.889572	157.682388	173.533127	151.088226	149.498688	173.386017	177.927399	165.628067	155.569595	157.006592	144.928802	170.467209	144.947754	158.385025
"AT4G35010"	0	0.063546	0.167512	0.059028	0	0	0.171603	0.105746	0	0.044026	0	0	0	0
"AT4G35020"	34.007626	36.667	32.864079	34.42009	38.225773	39.074184	33.10902	30.558689	28.545494	34.384666	24.215609	36.767551	29.720604	34.753708
"AT4G35025"	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"AT4G35030"	4.230419	7.309257	6.114352	7.757603	9.078827	7.052976	7.149382	6.014275	4.695257	6.746059	6.693709	5.539318	6.617123	7.015293
"AT4G35040"	22.281078	32.698933	30.858637	30.343185	36.93383	27.655746	28.850216	25.972977	26.362534	30.5804	28.090332	27.575912	30.805603	27.767923
"AT4G35050"	17.488817	21.174177	15.412024	17.982893	21.927935	16.90275	17.224024	17.896112	16.632841	14.200292	15.096503	17.754705	16.437195	15.455656
"AT4G35060"	12.849187	21.786615	12.739596	23.759537	33.005592	20.228218	29.349405	16.15395	10.481478	22.548372	24.378521	16.997463	15.15763	22.7437
"AT4G35070"	2.246748	3.184984	2.948244	3.427237	3.289395	2.44428	2.862304	2.179425	3.104923	2.371045	2.500928	3.118277	2.292524	3.486507
"AT4G35080"	43.794456	49.088772	42.939392	45.715141	46.918663	42.19474	41.533062	41.900658	42.994305	45.321411	38.204384	47.245926	41.937222	41.235199
"AT4G35090"	1595.868286	1071.543579	1560.837891	1206.783325	1155.191528	1405.604614	1491.845459	1612.503174	1705.767212	1419.863892	1382.969238	1398.041748	1631.24585	1320.930664
"AT4G35100"	1104.523315	905.443298	998.200623	935.638855	909.451355	758.239563	802.88739	796.495483	835.161865	983.519714	966.169373	847.472351	976.748413	828.739441
"AT4G35110"	3.676218	7.408746	4.916494	5.743883	6.438986	4.571339	6.1533	4.616642	5.168789	6.401019	4.808033	4.950243	2.393626	5.161776
"AT4G35120"	0	0	0	0	0	0	0.133842	0	0	0	0	0	0	0
"AT4G35130"	1.012154	1.319293	1.076986	1.400286	1.612453	1.131198	1.615208	1.533962	1.507128	1.595811	0.834838	1.110141	1.586422	1.106599
"AT4G35140"	8.884027	11.37716	7.291489	9.480904	9.910576	8.681163	8.432192	7.599785	11.937597	9.645241	7.48829	9.003903	10.593318	9.805458
"AT4G35150"	0	0.156902	0.060769	0.162294	0.121577	0	0	0	0.054649	0	0.093677	0	0.040882	0.098075
