"position"	"cor_less_1seedling"	"cor_less_2seedling"	"cor_less_3seedling"	"cor_less_4seedling"	"cor_less_6seedling"	"cor_less_8seedling"	"cor_less_10seedling"
NA	NA	NA	0.973523427514945	0.933784198917419	0.92795356409977	NA	0.791628861246864
NA	NA	NA	0.95102803164625	0.957241362711774	0.944999917575558	NA	0.778720912981576
NA	NA	NA	0.953870550507651	0.969963113807951	0.947479552990089	NA	0.795294001680974
NA	NA	NA	0.959159569597512	0.959040783557986	0.937691144688185	NA	0.791911508013947
NA	NA	NA	0.95601530441196	0.965528306451442	0.942432510971876	NA	0.747964178403226
NA	NA	NA	0.952909584230749	0.964299080282274	0.925876202310712	NA	0.76239818394404
NA	NA	NA	0.953879359657271	0.960783395451168	0.95069504762884	NA	0.776860749793239
NA	NA	NA	0.958499050408869	0.951158830396937	0.939835864202054	NA	0.779859057377252
NA	NA	NA	0.954099703686012	NA	0.953607217035157	NA	0.779299537805344
NA	NA	NA	0.952736339935895	0.948197227638467	0.951268841157195	NA	0.77361719731616
NA	NA	NA	0.956934085248531	0.952564649580621	0.945725970438724	NA	0.784583648713595
NA	NA	NA	0.932931897735475	0.956399999741192	0.933970651531157	NA	0.727419729218032
NA	NA	NA	0.945706314418418	0.954472378856424	0.946965199357721	NA	0.759947463048871
NA	NA	NA	0.963399986043603	0.93032594952006	0.941574488720547	NA	0.791628861246864
NA	NA	NA	0.95468471941705	0.957241362711774	0.920173527250771	NA	0.779859057377252
NA	NA	NA	0.945174119485898	0.962419109288195	0.944827345604683	NA	0.743096508581132
NA	NA	NA	0.948647457080557	0.971346476634587	0.927678909019142	NA	0.757162043174717
NA	NA	NA	0.947471370992768	NA	0.950565002508697	NA	0.727655268874822
NA	NA	NA	0.952860353962226	0.97291417814742	0.941163515029106	NA	0.737004124983928
NA	NA	NA	0.951199484233513	NA	0.93636305269228	NA	0.775528683842023
NA	NA	NA	0.949473716845534	0.967361469718713	0.935617535847579	NA	0.775606011113772
NA	NA	NA	0.946201145616812	0.956276263406827	0.92795356409977	NA	0.765068415057467
NA	NA	NA	0.946630260323587	0.954968704212264	0.933970651531157	NA	0.743096508581132
NA	NA	NA	NA	0.963290489023962	0.927087685225141	NA	0.774272541748513
NA	NA	NA	0.95361642415664	NA	0.932560498107981	NA	0.735496182023372
NA	NA	NA	0.932931897735475	0.957633056809689	0.932859780766791	NA	0.742085200561299
NA	NA	NA	0.950345526794254	NA	0.925383870740394	NA	0.780595291340638
NA	NA	NA	0.942902535727592	0.969963113807951	0.901142310540114	NA	0.795294001680974
NA	NA	NA	0.9495081867248	0.962419109288195	0.936019289747392	NA	0.77361719731616
NA	NA	NA	0.969367721352074	0.966396595901027	0.922907022874012	NA	0.757162043174717
NA	NA	NA	NA	0.967125433089804	0.953850400909718	NA	0.774272541748513
NA	NA	NA	0.973312516649718	0.965703967385418	0.952846421565336	NA	0.692433153884578
NA	NA	NA	0.975517272471863	0.952010018542254	0.944999917575558	NA	0.739049982192582
NA	NA	NA	0.975710085029876	0.916791641112936	0.946965199357721	NA	0.792387117267354
NA	NA	NA	0.970811302502385	0.954332403035933	0.927087685225141	NA	0.774011706650649
NA	NA	NA	0.967541410303933	0.962012781319891	0.948275166013333	NA	0.774441333104414
NA	NA	NA	0.972520977221557	0.958727706498255	0.9500087354325	NA	0.727655268874822
NA	NA	NA	0.971250175390938	0.951656172640948	0.943724200587361	NA	0.735496182023372
NA	NA	NA	0.97487935345538	0.943662938868414	0.926958982252645	NA	0.692433153884578
NA	NA	NA	0.945706314418418	NA	0.953515095236707	NA	0.646238523164548
NA	NA	NA	0.950345526794254	0.950813626199254	0.938188978348634	NA	0.741656383325588
NA	NA	NA	0.961891012783202	0.964544743471899	0.954765884882369	NA	0.743391660730915
NA	NA	NA	0.972660376741769	0.966396595901027	0.953285819082617	NA	0.726868587773585
NA	NA	NA	0.95977954976244	0.973473465719669	0.947479552990089	NA	0.737004124983928
NA	NA	NA	0.962802036350278	0.97250686331124	0.941574488720547	NA	0.742085200561299
NA	NA	NA	0.968685191078168	NA	0.932560498107981	NA	0.739049982192582
NA	NA	NA	0.968700944288265	0.950923630596434	0.948275166013333	NA	0.646238523164548
NA	NA	NA	0.968462315506578	0.960423993006021	0.946539207719422	NA	0.731677805750211
NA	NA	NA	0.961406844764155	0.967712876346986	0.944725782845864	NA	0.719341542156658
NA	NA	NA	0.960730242856728	0.966495050294303	0.910645510389512	NA	0.716814765275678
NA	NA	NA	0.962001056763416	0.961134300334867	0.955306723457781	NA	0.775528683842023
NA	NA	NA	0.964522055391496	0.953529241092872	0.944720441736431	NA	0.780595291340638
NA	NA	NA	0.967193223843136	0.97298887347134	0.953385710523332	NA	0.792387117267354
NA	NA	NA	0.963399986043603	0.962489083266818	0.949709268957602	NA	0.741656383325588
NA	NA	NA	0.942902535727592	0.973757093804738	0.937691144688185	NA	0.731677805750211
NA	NA	NA	0.961891012783202	0.967125433089804	0.920173527250771	NA	0.762900158639763
NA	NA	NA	0.966456073549097	0.973473465719669	0.932859780766791	NA	0.784222540960157
NA	NA	NA	0.966771842489236	0.97512209706515	0.9500087354325	NA	0.775606011113772
NA	NA	NA	0.972397810837165	0.960429716779873	0.946539207719422	NA	0.795294001680974
NA	NA	NA	NA	0.938057923301028	0.943860091105052	NA	0.774011706650649
NA	NA	NA	0.975370918638248	0.96344316925805	0.924336388716151	NA	0.743391660730915
NA	NA	NA	0.975199282923393	0.969624061689438	0.950786599274886	NA	0.719341542156658
NA	NA	NA	0.971162627605114	0.966702793717675	0.937805423068611	NA	0.762900158639763
NA	NA	NA	0.969329651184121	0.958473916299667	0.948855434430763	NA	0.758369283428373
NA	NA	NA	0.9695716370129	0.956471398263035	0.942902878106521	NA	0.765068415057467
NA	NA	NA	0.970712789950849	0.971657928834263	0.942432510971876	NA	0.77361719731616
NA	NA	NA	0.973523427514945	0.960359420431133	0.944827345604683	NA	0.774441333104414
NA	NA	NA	0.95468471941705	0.973484171487737	0.925383870740394	NA	0.726868587773585
NA	NA	NA	0.9495081867248	0.965703967385418	0.943724200587361	NA	0.716814765275678
NA	NA	NA	0.972660376741769	0.97250686331124	0.944725782845864	NA	0.784222540960157
NA	NA	NA	0.966456073549097	0.97512209706515	0.943860091105052	NA	0.758369283428373
NA	NA	NA	0.974963452379057	0.961136067797878	0.923260234615224	NA	0.76563197373425
NA	NA	NA	0.974366044407855	0.93459705969874	0.933299445138711	NA	0.757162043174717
NA	NA	NA	0.976046142289246	0.963529520263926	0.940620088608152	NA	0.729432826909241
NA	NA	NA	0.975156416419724	0.967945560575535	0.934244273838279	NA	0.780828668004045
NA	NA	NA	0.969426243504006	NA	0.928402562462596	NA	0.806651005501224
NA	NA	NA	0.953819937415051	0.954905642576948	0.925876202310712	NA	0.789041059754062
NA	NA	NA	0.962657520878498	0.954388796959686	0.927678909019142	NA	0.79724363798178
NA	NA	NA	0.970943113644831	0.971065801852611	0.901142310540114	NA	0.76563197373425
NA	NA	NA	0.973042726124119	NA	0.926958982252645	NA	0.774272541748513
NA	NA	NA	0.966327991947725	0.973331849308825	0.910645510389512	NA	0.715391373917319
NA	NA	NA	0.956197888486973	0.952010018542254	0.924336388716151	NA	0.788401527683234
NA	NA	NA	0.97829464903876	NA	0.923260234615224	NA	0.798427517448622
NA	NA	NA	0.964125354382926	0.960429716779873	0.932309146889424	NA	0.791911508013947
NA	NA	NA	0.975176293894724	0.961136067797878	0.921347151283192	NA	0.784583648713595
NA	NA	NA	0.974963452379057	NA	0.957848070961018	NA	0.757162043174717
NA	NA	NA	0.975686494219556	0.950588110621166	0.956864307482266	NA	0.774272541748513
NA	NA	NA	0.977748158674026	0.955644924979374	0.95069504762884	NA	0.692433153884578
NA	NA	NA	0.977251726525436	0.953117701912347	0.950565002508697	NA	0.739049982192582
NA	NA	NA	0.973857522226071	0.946185675982256	0.936019289747392	NA	0.792387117267354
NA	NA	NA	0.953541862327584	0.944412004303963	0.953515095236707	NA	0.774011706650649
NA	NA	NA	0.968483998299168	0.958136699807851	0.955306723457781	NA	0.774441333104414
NA	NA	NA	0.973159389775342	0.944548681892926	0.950786599274886	NA	0.729432826909241
NA	NA	NA	0.974177233617012	0.959519642727053	0.933299445138711	NA	0.715391373917319
NA	NA	NA	0.967147504390192	0.916791641112936	0.932309146889424	NA	0.692433153884578
NA	NA	NA	0.958729768860231	0.950923630596434	0.940315282743873	NA	0.730776270634253
NA	NA	NA	NA	0.938057923301028	0.946930519385406	NA	0.747074298480068
NA	NA	NA	0.964695380906577	0.93459705969874	0.94382478993047	NA	0.745156913742936
NA	NA	NA	0.976792398533524	NA	0.939835864202054	NA	0.758605048059544
NA	NA	NA	0.974366044407855	NA	0.941163515029106	NA	0.780828668004045
NA	NA	NA	0.975686494219556	0.935582095235822	0.922907022874012	NA	0.788401527683234
NA	NA	NA	0.976215438054726	NA	0.938188978348634	NA	0.739049982192582
NA	NA	NA	0.976361731977894	0.941716155613006	0.944720441736431	NA	0.730776270634253
NA	NA	NA	NA	0.930616403171836	0.937805423068611	NA	0.808051405252705
NA	NA	NA	0.965145935535145	NA	0.940620088608152	NA	0.808291236412986
NA	NA	NA	0.968695264295989	0.939331960096689	0.921347151283192	NA	0.791436755690607
NA	NA	NA	0.973355382825973	NA	0.940315282743873	NA	0.806651005501224
NA	NA	NA	0.97646457428794	0.954332403035933	NA	NA	0.798427517448622
NA	NA	NA	0.969176635223267	0.960423993006021	NA	NA	0.792387117267354
NA	NA	NA	0.956033418361592	0.96344316925805	NA	NA	0.747074298480068
NA	NA	NA	0.976631428172435	0.963529520263926	NA	NA	0.808051405252705
NA	NA	NA	0.967738250797161	0.950588110621166	NA	NA	0.804575010922555
NA	NA	NA	NA	NA	NA	NA	0.81616586668411
NA	NA	NA	0.976046142289246	0.957903118764738	NA	NA	0.789041059754062
NA	NA	NA	0.977748158674026	0.952703059959412	NA	NA	0.791911508013947
NA	NA	NA	0.976215438054726	0.94373878729573	NA	NA	0.774011706650649
NA	NA	NA	0.977160323996873	0.938850897880979	NA	NA	0.745156913742936
NA	NA	NA	0.975680023660796	0.960907477196187	NA	NA	0.808291236412986
NA	NA	NA	0.956718639882233	0.949389224748243	NA	NA	0.804575010922555
NA	NA	NA	0.972313435444954	0.957537825482991	NA	NA	0.785393844700276
NA	NA	NA	0.972494006403624	0.962012781319891	NA	NA	0.79724363798178
NA	NA	NA	0.97870574687043	0.967712876346986	NA	NA	0.784583648713595
NA	NA	NA	0.967315795079075	0.969624061689438	NA	NA	0.774441333104414
NA	NA	NA	0.960646586683172	0.967945560575535	NA	NA	0.758605048059544
NA	NA	NA	0.980138633450718	0.955644924979374	NA	NA	0.791436755690607
NA	NA	NA	0.965603388634697	0.935582095235822	NA	NA	0.81616586668411
NA	NA	NA	0.978385625035858	0.957903118764738	NA	NA	0.785393844700276
NA	NA	NA	0.975156416419724	0.959837732478207	NA	NA	0.725991601273746
NA	NA	NA	0.977251726525436	0.9580070773462	NA	NA	0.727655268874822
NA	NA	NA	0.976361731977894	0.952146538271489	NA	NA	0.729432826909241
NA	NA	NA	0.977160323996873	0.97038601391923	NA	NA	0.716098114070514
NA	NA	NA	0.974129828616788	0.955209522369158	NA	NA	0.757401982767529
NA	NA	NA	0.953433606486722	0.968191711494855	NA	NA	0.763619041943074
NA	NA	NA	0.971743953807674	0.958727706498255	NA	NA	0.757642617795489
NA	NA	NA	NA	0.966495050294303	NA	NA	0.725991601273746
NA	NA	NA	0.97773799192928	0.966702793717675	NA	NA	0.735496182023372
NA	NA	NA	0.964275408767669	NA	NA	NA	0.715391373917319
NA	NA	NA	0.958690438404291	0.953117701912347	NA	NA	0.683638402755578
NA	NA	NA	0.979785522594641	NA	NA	NA	0.72543220630379
NA	NA	NA	0.965430028590142	0.952703059959412	NA	NA	0.747964178403226
NA	NA	NA	0.977442039909255	0.959837732478207	NA	NA	0.727419729218032
NA	NA	NA	0.969426243504006	0.953200510688039	NA	NA	0.727655268874822
NA	NA	NA	0.973857522226071	0.929709154431537	NA	NA	0.735496182023372
NA	NA	NA	NA	0.963974472408936	NA	NA	0.692433153884578
NA	NA	NA	0.975680023660796	0.956399999741192	NA	NA	0.646238523164548
NA	NA	NA	0.974129828616788	NA	NA	NA	0.741656383325588
NA	NA	NA	0.953561451804036	0.951656172640948	NA	NA	0.743391660730915
NA	NA	NA	0.967297104549811	0.961134300334867	NA	NA	0.726868587773585
NA	NA	NA	0.96901323924903	0.958473916299667	NA	NA	0.729432826909241
NA	NA	NA	0.970678435470162	0.954905642576948	NA	NA	0.715391373917319
NA	NA	NA	0.96511816996832	0.946185675982256	NA	NA	0.692433153884578
NA	NA	NA	0.957561400416583	0.941716155613006	NA	NA	0.730776270634253
NA	NA	NA	0.975350133579936	0.94373878729573	NA	NA	0.747074298480068
NA	NA	NA	NA	0.9580070773462	NA	NA	0.745156913742936
NA	NA	NA	0.974480524742472	0.953200510688039	NA	NA	0.758605048059544
NA	NA	NA	0.953819937415051	0.940693479245395	NA	NA	0.716098114070514
NA	NA	NA	0.953541862327584	0.945085646421726	NA	NA	0.683638402755578
NA	NA	NA	0.965145935535145	0.959432747580581	NA	NA	0.646238523164548
NA	NA	NA	0.956718639882233	0.959789952934063	NA	NA	0.730776270634253
NA	NA	NA	0.953433606486722	0.943662938868414	NA	NA	0.758724362082294
NA	NA	NA	0.953561451804036	0.953529241092872	NA	NA	0.732542886399326
NA	NA	NA	0.961263791207601	0.956471398263035	NA	NA	0.732498339518997
NA	NA	NA	NA	0.954388796959686	NA	NA	0.757401982767529
NA	NA	NA	0.948543675740048	0.944412004303963	NA	NA	0.72543220630379
NA	NA	NA	0.96124488193523	0.930616403171836	NA	NA	0.741656383325588
NA	NA	NA	NA	0.938850897880979	NA	NA	0.747074298480068
NA	NA	NA	0.94114198454257	0.952146538271489	NA	NA	0.758724362082294
NA	NA	NA	0.951941839604744	0.929709154431537	NA	NA	0.778620147813259
NA	NA	NA	0.951259195406986	0.940693479245395	NA	NA	0.771647442756362
NA	NA	NA	0.962657520878498	0.954222631602804	NA	NA	0.763619041943074
NA	NA	NA	0.968483998299168	0.944507511368354	NA	NA	0.747964178403226
NA	NA	NA	0.968695264295989	0.955407351347724	NA	NA	0.743391660730915
NA	NA	NA	0.972313435444954	NA	NA	NA	0.745156913742936
NA	NA	NA	0.971743953807674	0.97298887347134	NA	NA	0.732542886399326
NA	NA	NA	0.967297104549811	0.971657928834263	NA	NA	0.778620147813259
NA	NA	NA	0.961263791207601	0.971065801852611	NA	NA	0.771307803525412
NA	NA	NA	0.965210341488058	0.958136699807851	NA	NA	0.757642617795489
NA	NA	NA	0.972735516621001	NA	NA	NA	0.727419729218032
NA	NA	NA	0.954099703686012	0.960907477196187	NA	NA	0.726868587773585
NA	NA	NA	0.946630260323587	0.97038601391923	NA	NA	0.758605048059544
NA	NA	NA	0.972520977221557	0.963974472408936	NA	NA	0.732498339518997
NA	NA	NA	0.962001056763416	0.945085646421726	NA	NA	0.771647442756362
NA	NA	NA	0.9695716370129	0.954222631602804	NA	NA	0.771307803525412
NA	NA	NA	0.970943113644831	0.955205883243695	NA	NA	0.743607697791769
NA	NA	NA	0.973159389775342	0.970508739340622	NA	NA	0.737004124983928
NA	NA	NA	0.973355382825973	0.950813626199254	NA	NA	0.780828668004045
NA	NA	NA	0.972494006403624	0.962489083266818	NA	NA	0.716098114070514
NA	NA	NA	NA	0.960359420431133	NA	NA	0.787291306733124
NA	NA	NA	0.96901323924903	NA	NA	NA	0.773245385984392
NA	NA	NA	NA	0.944548681892926	NA	NA	0.773426407371213
NA	NA	NA	0.965210341488058	0.939331960096689	NA	NA	0.743607697791769
NA	NA	NA	0.969516890953082	0.949389224748243	NA	NA	0.742085200561299
NA	NA	NA	0.962208416347493	0.955209522369158	NA	NA	0.788401527683234
NA	NA	NA	0.941646684067089	0.956399999741192	NA	NA	0.683638402755578
NA	NA	NA	0.972634592157222	0.959432747580581	NA	NA	0.767631192586173
NA	NA	NA	0.961023762527031	0.944507511368354	NA	NA	0.76239818394404
NA	NA	NA	0.969555972949131	0.955205883243695	NA	NA	0.759947463048871
NA	NA	NA	0.973042726124119	0.962268150010458	NA	NA	0.737004124983928
NA	NA	NA	0.974177233617012	0.964544743471899	NA	NA	0.742085200561299
NA	NA	NA	0.97646457428794	0.973757093804738	NA	NA	0.739049982192582
NA	NA	NA	0.97870574687043	0.973484171487737	NA	NA	0.646238523164548
NA	NA	NA	0.97773799192928	0.973331849308825	NA	NA	0.731677805750211
NA	NA	NA	0.970678435470162	0.959519642727053	NA	NA	0.719341542156658
NA	NA	NA	0.948543675740048	NA	NA	NA	0.716814765275678
NA	NA	NA	0.972735516621001	0.957537825482991	NA	NA	0.780828668004045
NA	NA	NA	0.969516890953082	0.968191711494855	NA	NA	0.788401527683234
NA	NA	NA	0.966618335997696	NA	NA	NA	0.739049982192582
NA	NA	NA	0.96222897900921	0.959789952934063	NA	NA	0.730776270634253
NA	NA	NA	0.97855657787763	0.955407351347724	NA	NA	0.808051405252705
NA	NA	NA	0.964197244959458	0.970508739340622	NA	NA	0.808291236412986
NA	NA	NA	NA	0.962268150010458	NA	NA	0.791436755690607
NA	NA	NA	0.966327991947725	0.962771030220898	NA	NA	0.716098114070514
NA	NA	NA	0.967147504390192	0.95932971993354	NA	NA	0.683638402755578
NA	NA	NA	0.969176635223267	0.953490352425011	NA	NA	0.646238523164548
NA	NA	NA	0.967315795079075	0.953002903511251	NA	NA	0.730776270634253
NA	NA	NA	0.964275408767669	0.953960463185478	NA	NA	0.758724362082294
NA	NA	NA	0.96511816996832	0.940384456212751	NA	NA	0.732542886399326
NA	NA	NA	0.96124488193523	0.960029514318367	NA	NA	0.732498339518997
NA	NA	NA	0.954099703686012	0.956948097950192	NA	NA	0.787291306733124
NA	NA	NA	0.962208416347493	0.951656172640948	NA	NA	0.767631192586173
NA	NA	NA	0.966618335997696	0.937535303142873	NA	NA	0.731677805750211
NA	NA	NA	0.951151777676169	NA	NA	NA	0.808051405252705
NA	NA	NA	0.952002704402935	0.958819951754533	NA	NA	0.758724362082294
NA	NA	NA	0.967844738884857	0.960344231821601	NA	NA	0.777581490329562
NA	NA	NA	0.965781707799799	0.962771030220898	NA	NA	0.780802620382523
NA	NA	NA	0.956197888486973	0.962802636011499	NA	NA	0.773245385984392
NA	NA	NA	0.958729768860231	0.959054458300918	NA	NA	0.76239818394404
NA	NA	NA	0.956033418361592	NA	NA	NA	0.719341542156658
NA	NA	NA	0.960646586683172	0.960846236859111	NA	NA	0.808291236412986
NA	NA	NA	0.958690438404291	0.946086021132718	NA	NA	0.732542886399326
NA	NA	NA	0.957561400416583	0.962625104818755	NA	NA	0.777581490329562
NA	NA	NA	NA	0.95983573878017	NA	NA	0.772217049482629
NA	NA	NA	0.946630260323587	0.961134300334867	NA	NA	0.773426407371213
NA	NA	NA	0.941646684067089	0.941266447487103	NA	NA	0.759947463048871
NA	NA	NA	0.96222897900921	0.950742591427519	NA	NA	0.716814765275678
NA	NA	NA	0.951151777676169	0.965877508949989	NA	NA	0.791436755690607
NA	NA	NA	0.96140781736418	0.96470380853689	NA	NA	0.732498339518997
NA	NA	NA	0.954284945643247	0.95932971993354	NA	NA	0.780802620382523
NA	NA	NA	0.960542913845051	0.962802636011499	NA	NA	0.772217049482629
NA	NA	NA	0.97829464903876	0.957554617985852	NA	NA	0.784377854211336
NA	NA	NA	NA	0.954492755580309	NA	NA	0.775528683842023
NA	NA	NA	0.976631428172435	0.958589611035418	NA	NA	0.806651005501224
NA	NA	NA	0.980138633450718	0.943386024855908	NA	NA	0.757401982767529
NA	NA	NA	0.979785522594641	0.960721800126108	NA	NA	0.787291306733124
NA	NA	NA	0.975350133579936	0.957102244146746	NA	NA	0.797831594087834
NA	NA	NA	0.94114198454257	0.958473916299667	NA	NA	0.811196498561146
NA	NA	NA	0.972520977221557	0.940705212473948	NA	NA	0.784377854211336
NA	NA	NA	0.972634592157222	0.947000273354596	NA	NA	0.780595291340638
NA	NA	NA	0.97855657787763	0.961051323473741	NA	NA	0.798427517448622
NA	NA	NA	0.952002704402935	NA	NA	NA	0.72543220630379
NA	NA	NA	0.96140781736418	0.953490352425011	NA	NA	0.767631192586173
NA	NA	NA	0.959188796483285	0.959054458300918	NA	NA	0.776860749793239
NA	NA	NA	0.973769728449491	0.957554617985852	NA	NA	0.791628861246864
NA	NA	NA	0.964125354382926	0.952491862213425	NA	NA	0.775528683842023
NA	NA	NA	0.964695380906577	0.954089028481528	NA	NA	0.780595291340638
NA	NA	NA	0.967738250797161	0.939802278280755	NA	NA	0.792387117267354
NA	NA	NA	0.965603388634697	0.957316803499357	NA	NA	0.741656383325588
NA	NA	NA	0.965430028590142	0.951777047344993	NA	NA	0.731677805750211
NA	NA	NA	NA	0.954905642576948	NA	NA	0.762900158639763
NA	NA	NA	0.951941839604744	NA	NA	NA	0.784222540960157
NA	NA	NA	0.962001056763416	0.941530850389722	NA	NA	0.806651005501224
NA	NA	NA	0.961023762527031	0.958913305094893	NA	NA	0.798427517448622
NA	NA	NA	0.964197244959458	0.958523188128986	NA	NA	0.792387117267354
NA	NA	NA	0.967844738884857	0.953002903511251	NA	NA	0.747074298480068
NA	NA	NA	0.954284945643247	NA	NA	NA	0.808051405252705
NA	NA	NA	0.959188796483285	0.954492755580309	NA	NA	0.804575010922555
NA	NA	NA	0.962284580500206	0.952491862213425	NA	NA	0.81616586668411
NA	NA	NA	0.975176293894724	0.952334503360734	NA	NA	0.757401982767529
NA	NA	NA	0.976792398533524	0.938226058707249	NA	NA	0.72543220630379
NA	NA	NA	NA	0.955689896471332	NA	NA	0.741656383325588
NA	NA	NA	0.978385625035858	0.951277448139361	NA	NA	0.747074298480068
NA	NA	NA	0.977442039909255	0.946185675982256	NA	NA	0.758724362082294
NA	NA	NA	0.974480524742472	0.935167748268178	NA	NA	0.778620147813259
NA	NA	NA	0.951259195406986	0.939334656951466	NA	NA	0.771647442756362
NA	NA	NA	0.9695716370129	NA	NA	NA	0.787291306733124
NA	NA	NA	0.969555972949131	NA	NA	NA	0.767631192586173
NA	NA	NA	NA	0.953960463185478	NA	NA	0.731677805750211
NA	NA	NA	0.965781707799799	0.960846236859111	NA	NA	0.808051405252705
NA	NA	NA	0.960542913845051	0.958589611035418	NA	NA	0.758724362082294
NA	NA	NA	0.973769728449491	0.954089028481528	NA	NA	0.777581490329562
NA	NA	NA	0.962284580500206	0.952334503360734	NA	NA	0.780802620382523
NA	NA	NA	0.976784561725088	0.945906985486082	NA	NA	0.797831594087834
NA	NA	NA	0.977036814190473	0.954326938091844	NA	NA	0.776860749793239
NA	NA	NA	0.976955823166568	0.947562856772685	NA	NA	0.762900158639763
NA	NA	NA	NA	0.941716155613006	NA	NA	0.804575010922555
NA	NA	NA	0.970779086081139	0.941476249738571	NA	NA	0.778620147813259
NA	NA	NA	0.959020407200776	0.946165738793627	NA	NA	0.777581490329562
NA	NA	NA	0.964511115716081	0.95763262577062	NA	NA	0.782248341552065
NA	NA	NA	0.970943113644831	0.957047241480818	NA	NA	0.811196498561146
NA	NA	NA	0.971129951663881	0.940384456212751	NA	NA	0.791628861246864
NA	NA	NA	0.963366548300893	0.946086021132718	NA	NA	0.784222540960157
NA	NA	NA	0.942564549179045	0.943386024855908	NA	NA	0.81616586668411
NA	NA	NA	0.975998608396469	0.939802278280755	NA	NA	0.771647442756362
NA	NA	NA	0.96894379567913	0.938226058707249	NA	NA	0.780802620382523
NA	NA	NA	0.977405891581408	0.945906985486082	NA	NA	0.782248341552065
NA	NA	NA	0.976784561725088	0.94183781193935	NA	NA	0.778720912981576
NA	NA	NA	0.978508585420629	0.937763920048527	NA	NA	0.775606011113772
NA	NA	NA	0.977841543920047	0.94373878729573	NA	NA	0.789041059754062
NA	NA	NA	0.974181745281049	0.917900626924928	NA	NA	0.763619041943074
NA	NA	NA	0.974561199359678	0.933477002854886	NA	NA	0.773245385984392
NA	NA	NA	0.964362433715042	0.948150394197339	NA	NA	0.797831594087834
NA	NA	NA	0.96935770210965	0.939791681503122	NA	NA	0.794637435520934
NA	NA	NA	0.973159389775342	0.960029514318367	NA	NA	0.778720912981576
NA	NA	NA	0.971602375379578	0.962625104818755	NA	NA	0.795294001680974
NA	NA	NA	0.965444139642468	0.960721800126108	NA	NA	0.791911508013947
NA	NA	NA	0.947258878222124	0.957316803499357	NA	NA	0.747964178403226
NA	NA	NA	NA	0.955689896471332	NA	NA	0.76239818394404
NA	NA	NA	0.968332183573293	0.954326938091844	NA	NA	0.776860749793239
NA	NA	NA	0.97789463765997	0.94183781193935	NA	NA	0.779859057377252
NA	NA	NA	0.977036814190473	0.954964478212317	NA	NA	0.775606011113772
NA	NA	NA	0.978508585420629	0.9580070773462	NA	NA	0.795294001680974
NA	NA	NA	0.977576851205043	0.94183434917563	NA	NA	0.774011706650649
NA	NA	NA	NA	0.945496534584572	NA	NA	0.743391660730915
NA	NA	NA	NA	0.960323874969841	NA	NA	0.719341542156658
NA	NA	NA	NA	0.95879773781876	NA	NA	0.762900158639763
NA	NA	NA	0.969057024772169	0.956948097950192	NA	NA	0.758369283428373
NA	NA	NA	0.973355382825973	0.95983573878017	NA	NA	0.789041059754062
NA	NA	NA	0.976128103098362	0.957102244146746	NA	NA	0.791911508013947
NA	NA	NA	0.966412390593302	0.951777047344993	NA	NA	0.774011706650649
NA	NA	NA	0.946479009682119	0.951277448139361	NA	NA	0.745156913742936
NA	NA	NA	0.977797939896275	0.947562856772685	NA	NA	0.808291236412986
NA	NA	NA	0.972398805288231	0.937763920048527	NA	NA	0.804575010922555
NA	NA	NA	NA	0.954964478212317	NA	NA	0.785393844700276
NA	NA	NA	0.976955823166568	0.953200510688039	NA	NA	0.763619041943074
NA	NA	NA	0.977841543920047	0.925840514750304	NA	NA	0.747964178403226
NA	NA	NA	0.977576851205043	0.944609223705113	NA	NA	0.743391660730915
NA	NA	NA	0.975314500872416	0.954472378856424	NA	NA	0.745156913742936
NA	NA	NA	0.974766090520084	0.957633056809689	NA	NA	0.732542886399326
NA	NA	NA	0.966556172002494	0.951656172640948	NA	NA	0.778620147813259
NA	NA	NA	0.970528738345131	0.961134300334867	NA	NA	0.771307803525412
NA	NA	NA	0.972494006403624	0.958473916299667	NA	NA	0.773245385984392
NA	NA	NA	0.975911578142179	0.954905642576948	NA	NA	0.76239818394404
NA	NA	NA	0.964827488807254	0.946185675982256	NA	NA	0.719341542156658
NA	NA	NA	0.949437875682303	0.941716155613006	NA	NA	0.808291236412986
NA	NA	NA	0.977769371956138	0.94373878729573	NA	NA	0.732542886399326
NA	NA	NA	0.971334151516293	0.9580070773462	NA	NA	0.777581490329562
NA	NA	NA	0.978761325497174	0.953200510688039	NA	NA	0.772217049482629
NA	NA	NA	NA	0.940693479245395	NA	NA	0.797831594087834
NA	NA	NA	0.974181745281049	0.945085646421726	NA	NA	0.776860749793239
NA	NA	NA	NA	0.959432747580581	NA	NA	0.762900158639763
NA	NA	NA	0.975314500872416	0.959789952934063	NA	NA	0.804575010922555
NA	NA	NA	0.971686749156737	0.937535303142873	NA	NA	0.778620147813259
NA	NA	NA	0.963451675938524	0.941266447487103	NA	NA	0.777581490329562
NA	NA	NA	NA	0.940705212473948	NA	NA	0.782248341552065
NA	NA	NA	NA	NA	NA	NA	0.794637435520934
NA	NA	NA	NA	0.935167748268178	NA	NA	0.779859057377252
NA	NA	NA	0.959728157589878	0.941476249738571	NA	NA	0.758369283428373
NA	NA	NA	0.941225499888183	0.917900626924928	NA	NA	0.785393844700276
NA	NA	NA	0.974871307860194	0.94183434917563	NA	NA	0.771307803525412
NA	NA	NA	0.968914613791899	0.925840514750304	NA	NA	0.772217049482629
NA	NA	NA	NA	0.940693479245395	NA	NA	0.782248341552065
