Name	entropyloG2
AT1G11960	5.769940947
AT1G11860	5.650765762
AT1G12070	3.454744964
AT1G12050	5.847903464
AT1G11820	5.776868679
AT1G61730	5.900661892
AT1G61780	5.946032268
AT1G61800	4.582911803
AT1G61720	3.474578537
AT2G25140	5.767801419
AT2G25160	4.614202319
AT1G10210	5.849747214
AT1G10290	5.933793467
AT1G10180	5.871527407
AT1G10240	5.954172961
AT1G43160	4.289437283
AT1G43190	5.911841092
AT1G43310	5.839284859
AT1G43170	5.876238526
AT1G43130	5.940228153
AT1G61690	5.887289358
AT1G61740	5.770905898
AT1G61770	5.773525512
AT1G61790	5.926354235
AT1G61670	5.956019934
AT1G61680	2.962605649
AT1G61700	5.492510064
AT1G61810	4.23152711
AT1G10340	5.325024816
AT1G10360	5.622883026
AT1G10370	5.646753248
AT1G27510	5.912901836
AT1G27400	5.708082648
AT1G27450	5.875982924
AT1G27340	5.908689117
AT1G27435	5.922937117
AT1G27480	5.577417579
AT1G27385	5.869724212
AT1G27360	5.29122013
AT1G27290	5.859412644
AT1G27310	5.909431027
AT1G27300	5.22083627
AT1G27320	5.877173102
AT1G27460	5.774999743
AT1G10270	5.831685774
AT1G10330	5.957409404
AT1G10390	5.940086955
AT1G10410	5.771965414
AT1G10170	5.902759287
AT1G10200	5.829671453
AT1G10150	5.823303193
AT1G10350	5.953907026
AT1G10230	5.698054983
AT1G10380	5.622064486
AT1G10140	5.219521325
AT1G10310	5.786561641
AT1G67110	5.288139821
AT1G67120	5.821817489
AT1G67140	5.928422394
AT1G67090	5.796361368
AT1G77170	5.817506625
AT1G77130	5.794386231
AT1G77240	4.6511789
AT1G77280	5.548099689
AT1G77300	5.844615804
AT1G77210	5.417001265
AT1G77260	5.91922724
AT1G77220	5.90797405
AT1G77180	5.937086833
AT1G77140	5.952787331
AT1G27330	5.850580805
AT1G27370	5.500495035
AT1G27390	5.89762884
AT1G27410	5.921138661
AT1G27430	5.95240736
AT1G27440	5.025691713
AT1G27470	2.613343353
AT1G27380	3.440074192
AT1G30840	4.908151238
AT1G30825	5.927841143
AT1G30795	4.275519867
AT1G09370	4.766013088
AT1G09390	5.822566987
AT1G09430	5.880045434
AT1G09380	3.906458494
AT1G09560	5.307612461
AT1G09415	5.714867481
AT1G09570	5.897446819
AT1G09520	5.94164113
AT1G09530	5.768098062
AT1G09575	5.733606561
AT1G09420	5.57368196
AT1G09500	4.391175091
AT1G10080	5.843050562
AT1G10090	5.80326718
AT1G10120	5.854752834
AT1G10010	5.913175398
AT1G10020	5.835374918
AT1G10050	5.755064007
AT1G10030	5.813474872
AT1G10070	5.190472001
AT1G10060	5.044718571
AT1G10130	5.924147736
AT1G30760	5.288014686
AT1G30810	5.758073353
AT1G30820	5.63203068
AT1G55740	5.590051787
AT1G55730	5.779534939
AT1G55690	5.839640718
AT1G55640	5.95176017
AT1G55610	5.569079014
AT1G55590	5.931869998
AT1G55630	5.93444014
AT1G55830	5.949960306
AT1G55670	5.648258667
AT1G55805	5.904452379
AT1G55620	5.958864098
AT1G55680	5.865275669
AT1G09440	5.205459182
AT1G09450	5.602195373
AT1G09460	5.690821477
AT1G09470	5.82599026
AT1G09480	5.90926609
AT1G09540	5.052560481
AT1G09550	5.104680673
AT1G09600	4.241702343
AT1G09610	5.102605286
AT1G55810	5.838501499
AT1G55760	5.242415609
AT1G05280	4.070451171
AT1G05270	5.938783082
AT1G05250	3.708360001
AT1G05150	5.805730324
AT1G05350	5.907850851
AT1G05320	5.872455094
AT1G05310	5.752730318
AT1G05300	5.709954001
AT1G05190	5.563778128
AT1G05360	5.837953063
AT1G05260	4.461951627
AT1G05370	5.907054122
AT1G05205	5.872885303
AT1G05340	4.615778884
AT1G05210	5.747244488
AT1G05230	5.776898492
AT1G05170	5.761710858
AT1G05140	5.782963834
AT1G05180	5.935812194
AT1G05160	5.241698073
AT1G05200	5.756198202
AT2G17730	5.620945935
AT2G17650	5.818733382
AT2G17710	5.074961788
AT2G17670	5.921395951
AT2G17720	5.684751351
AT2G17800	5.786684669
AT2G17640	5.804726055
AT1G04750	5.910712794
AT1G04620	5.741320237
AT1G04610	5.883531945
AT1G04600	4.514597189
AT1G04730	5.866541107
AT1G04540	2.920071613
AT1G04700	3.665457237
AT1G04670	3.245536861
AT1G04550	5.861956076
AT1G04660	3.91246331
AT1G04690	5.931936905
AT1G04710	5.900685289
AT1G04530	5.869228327
AT1G04645	4.41156469
AT1G04680	5.639348531
AT1G04560	2.709224367
AT1G04640	5.581566079
AT1G04580	5.000054444
AT1G04590	5.866473492
AT2G17740	4.888571834
AT2G17660	4.465467562
AT2G17760	5.815180595
AT2G17700	5.904536285
AT2G17790	5.921600466
AT1G08930	5.295497889
AT1G09020	5.948164858
AT1G65620	5.796162546
AT1G65520	5.889940715
AT1G65530	5.912209627
AT1G65540	5.881231356
AT1G65470	5.85680014
AT1G65660	5.912938022
AT1G65670	4.17169739
AT1G65500	5.082764584
AT1G65490	5.113542733
AT1G65560	5.67869046
AT1G65480	3.836074464
AT1G65650	5.92811402
AT1G09130	5.821635711
AT1G08990	5.123965504
AT1G08960	5.96612885
AT1G08940	5.499501994
AT1G08860	5.497248909
AT1G09090	4.925503088
AT1G09080	5.13838765
AT1G09060	5.940970829
AT1G08970	5.908778722
AT1G08880	5.830660649
AT1G08920	5.550816926
AT1G08980	5.783539061
AT1G08900	5.791941921
AT1G09070	5.72225571
AT1G09010	5.955489646
AT1G09100	5.907818598
AT1G09910	5.853836053
AT1G09930	5.645080973
AT1G09940	5.641559103
AT1G09960	5.699036724
AT1G09970	5.562833292
AT1G09660	5.862287658
AT1G09670	5.898936331
AT1G09980	5.938905622
AT1G09780	5.79205679
AT1G09630	5.820535616
AT1G09640	5.922182334
AT1G09920	5.932665655
AT1G09750	5.446517596
AT1G09795	5.783209067
AT1G09815	5.885610844
AT1G09830	5.870858833
AT1G09870	5.936033754
AT1G09760	5.862196947
AT1G09690	5.771289464
AT1G65510	5.478884431
AT1G65580	5.91930231
AT1G65590	5.72041471
AT1G65610	5.583441997
AT1G09840	5.899813132
AT1G09850	5.829926898
AT1G09900	5.765593577
AT1G70060	5.928933986
AT1G70000	5.835733729
AT1G70230	5.70379771
AT1G70210	5.681592681
AT1G70200	5.636008534
AT1G69980	5.940094976
AT1G70100	5.866905947
AT1G70160	5.88209417
AT1G70190	5.850909136
AT1G69960	5.855662252
AT1G70090	5.765943129
AT1G09620	5.906836291
AT1G09730	5.946453265
AT1G09740	4.678050253
AT1G09770	5.919232388
AT1G09790	5.142501095
AT1G09800	5.91974386
AT1G09810	5.86018289
AT1G70180	5.953507671
AT1G70170	4.861811913
AT1G70140	5.415724286
AT1G23000	5.031012708
AT1G22970	5.899071764
AT1G22960	5.920501746
AT1G22920	5.938749819
AT1G22885	5.797000292
AT1G22985	5.483890619
AT1G22840	5.905344535
AT1G22850	5.770299615
AT1G22990	4.261700225
AT1G62150	5.867746756
AT1G62280	5.43435781
AT1G62200	5.711356338
AT1G62210	3.363657721
AT1G62250	5.780635865
AT1G62070	2.570248502
AT1G62290	3.745207829
AT1G62050	5.865461907
AT1G62180	5.702983905
AT1G62300	5.267900152
AT1G70070	5.772302211
AT1G22870	5.944361157
AT1G23020	5.517880259
AT1G23010	4.518141036
AT1G61370	5.661498966
AT1G61360	5.419747099
AT1G61340	5.348749681
AT1G61290	3.944080859
AT1G61450	5.511908752
AT1G61380	5.642578682
AT1G61350	5.873778337
AT1G23030	5.692358248
AT1G22940	5.946467978
AT1G22930	5.484923902
AT1G22900	5.821321548
AT1G22890	5.150923063
AT1G22880	5.781179251
AT1G22860	5.956516688
AT1G08630	5.041405153
AT1G08780	5.88833846
AT1G08570	5.779134792
AT1G08720	5.903165515
AT1G08540	5.600764827
AT1G08810	4.815539953
AT1G08650	5.720180163
AT2G17840	5.715557542
AT2G17880	4.546699279
AT2G17870	5.908459813
AT2G17820	5.729788348
AT2G17845	4.295458369
AT1G08620	5.891799053
AT1G08660	5.878436245
AT1G08680	5.903851006
AT1G08690	5.944564341
AT1G08730	4.670027567
AT1G08550	5.534381589
AT1G08800	5.601006608
AT1G08840	5.845544259
AT1G08560	5.312592606
AT1G08580	5.832871928
AT1G08590	5.803804682
AT1G08600	5.802333288
AT1G08610	5.745583845
AT1G08700	5.856429601
AT1G08770	5.785416704
AT1G08830	5.807371942
AT1G08750	5.947114006
AT1G08640	5.841490826
AT2G17890	2.94946162
AT2G17900	5.913904619
AT1G03620	5.045597423
AT1G03530	5.829565417
AT1G03475	5.689586372
AT1G03470	5.079208418
AT1G03457	4.84497574
AT1G03445	5.893940414
AT1G03420	5.821180514
AT1G03410	5.896700997
AT1G03390	5.439888631
AT1G03380	5.807823189
AT1G03710	5.177954799
AT1G03687	5.90602982
AT1G03660	5.80993369
AT1G03590	5.835015139
AT1G03730	5.919869505
AT1G03550	5.452005347
AT1G03610	5.682988936
AT1G03600	5.657041702
AT1G03430	5.896959905
AT1G03630	5.47994043
AT1G03440	5.861197559
AT1G03740	5.756109929
AT1G03700	5.592058814
AT1G03400	5.482016785
AT1G03520	5.806778659
AT1G03675	5.656183474
AT2G17850	5.418723399
AT2G17380	5.918069111
AT2G17350	5.921072019
AT2G17360	5.83848495
AT2G17340	5.865851198
AT2G17290	5.408683391
AT2G17480	5.819470833
AT2G17450	5.917395681
AT2G17265	5.943075089
AT2G17370	5.49167891
AT1G24170	5.775371147
AT1G24190	5.933355513
AT1G24280	5.631875346
AT1G24290	5.905614534
AT1G24320	5.331182958
AT1G24330	5.089961244
AT1G24110	3.63232225
AT1G24310	5.884748937
AT1G24120	5.928274702
AT1G24140	5.1630187
AT1G24150	5.639740265
AT1G24090	5.863663077
AT1G24350	5.892402411
AT1G24180	5.736493685
AT1G24260	4.593414681
AT1G24100	5.744304852
AT2G17390	5.962718848
AT2G17400	5.949836047
AT2G17410	5.903757224
AT1G61260	5.824665133
AT1G61110	4.379993557
AT1G61250	5.864181824
AT1G61170	5.840960749
AT1G61180	5.618478347
AT1G61120	5.294437443
AT1G23120	5.19091933
AT1G23070	3.493323858
AT1G23050	4.898162647
AT1G23180	5.914481002
AT1G23200	3.619714428
AT1G23140	5.307733971
AT1G23040	5.332263254
AT1G23210	4.936494503
AT1G23220	5.891746776
AT1G23205	5.541766992
AT1G23130	4.747647244
AT1G23080	5.699405768
AT1G23090	5.423120571
AT1G23060	4.473509917
AT1G23190	5.847604296
AT2G17420	5.809558256
AT2G17270	5.865853092
AT2G17280	5.598879778
AT2G17440	5.322496234
AT2G17300	5.753217949
AT1G61100	5.75876918
AT1G60690	5.926473757
AT1G60770	5.776984455
AT1G60780	5.953268314
AT1G60810	5.578834609
AT1G60550	5.675624412
AT1G60650	5.922248376
AT1G60830	5.906463787
AT1G60740	4.222482538
AT1G60620	5.858085365
AT1G60660	5.848171774
AT1G60490	5.913466199
AT1G60710	5.850789164
AT1G60730	5.483528993
AT1G60800	5.807369246
AT1G60590	5.18305371
AT1G61240	5.863285955
AT1G61090	4.975286959
AT1G61150	5.944818695
AT1G61140	5.855409142
AT1G61130	5.598837839
AT1G60610	5.619167001
AT1G60630	5.810966709
AT1G60470	5.636838746
AT1G60680	4.541156968
AT1G67340	5.838414508
AT1G76940	5.946128684
AT1G77070	5.939917506
AT1G77020	5.717878282
AT1G77050	5.860196464
AT1G76970	5.786121414
AT1G76900	5.925305029
AT1G77120	4.28180767
AT1G77060	5.62182852
AT1G76920	5.899289058
AT1G76990	5.750017267
AT1G77000	5.536802463
AT1G76960	4.421076286
AT1G77090	5.715965192
AT1G76930	4.635925159
AT1G76950	5.945997834
AT1G77110	5.814206154
AT1G60600	5.630050893
AT1G60560	5.904396165
AT1G67250	5.903709129
AT1G67360	5.473098354
AT1G67320	5.746907783
AT1G67280	5.802329698
AT1G67210	5.9345123
AT1G27040	4.654127265
AT1G27050	5.942874792
AT1G27080	5.54361312
AT1G27090	5.920413478
AT1G27120	5.656666898
AT1G27170	5.887268876
AT1G27190	5.914187752
AT1G27000	5.872579547
AT1G27150	5.869244015
AT1G27130	5.653895621
AT1G27030	5.109969669
AT1G27140	5.50789716
AT1G27200	5.753837345
AT1G27210	5.812225142
AT3G43400	5.810150056
AT1G67300	5.857333836
AT1G67290	3.657298288
AT1G67230	5.900694874
AT1G67330	4.383227321
AT1G67310	5.90828798
AT1G67410	5.929865801
AT1G67350	5.926971659
AT1G24400	4.149998029
AT1G61667	5.639451707
AT1G61570	5.79584289
AT1G61566	3.75419349
AT1G61560	5.225115396
AT1G24510	5.81815349
AT1G24490	5.76690339
AT1G24470	5.665743153
AT1G24460	5.876192667
AT1G24430	5.339873573
AT1G24560	5.922882153
AT1G24540	4.897468293
AT1G24610	5.878844072
AT1G24520	3.737774981
AT1G24440	5.818843362
AT1G24600	5.048247216
AT1G24575	5.22524176
AT1G24360	5.8124922
AT1G24450	5.817549636
AT1G24530	5.708999446
AT1G24625	5.629685896
AT1G61590	4.619890829
AT1G61580	5.840417832
AT1G61520	5.660578303
AT1G61660	5.829363764
AT1G61620	5.914631951
AT1G04080	5.911215701
AT1G03860	5.877187962
AT1G03920	4.875088821
AT1G04000	5.874848865
AT1G03970	5.867822149
AT1G04070	5.845216183
AT1G04040	5.348156924
AT1G03900	5.891521293
AT1G03950	5.804429604
AT1G03930	5.809405663
AT1G52050	4.642081295
AT1G52060	4.680088921
AT1G52070	3.936496173
AT1G52100	4.914071662
AT1G52000	5.355982388
AT1G51980	5.912087584
AT1G52140	5.625158142
AT1G52040	4.811417168
AT1G52080	5.334867343
AT1G52150	5.566504764
AT1G03870	5.459445625
AT1G03850	4.637862336
AT1G55550	5.926469462
AT1G55510	5.832130582
AT1G55520	5.799546131
AT1G55480	5.595977826
AT1G55540	5.938145954
AT1G55450	5.204742687
AT1G55490	5.544939804
AT1G55530	5.807376522
AT1G55500	5.88071293
AT1G55460	5.946813814
AT1G55570	2.791722343
AT1G03830	5.801794694
AT1G03820	5.349151699
AT1G03790	3.102039859
AT1G03780	5.560410558
AT1G03770	5.574479508
AT1G03760	5.843540834
AT1G03960	5.926102247
AT1G03495	4.450111876
AT1G03910	5.92317106
AT1G03905	5.305252134
AT1G04030	5.791041943
AT1G04020	5.658194455
AT1G04010	5.914247127
AT1G03990	4.737589305
AT1G31010	5.856715507
AT1G30880	5.841842103
AT1G30870	3.800038989
AT1G31070	5.778782564
AT1G31020	5.955572152
AT1G62610	5.607895527
AT1G62620	4.999951848
AT1G62630	5.46684551
AT1G62510	4.071080199
AT1G62450	4.280067312
AT1G62480	5.632464064
AT1G62500	4.423867518
AT1G62660	5.156390392
AT1G62570	5.139845709
AT1G62640	5.829232337
AT1G62560	5.123422015
AT1G62540	5.745101353
AT1G55410	5.257749
AT1G55560	2.829663624
AT1G30860	3.91269733
AT1G30970	5.953120839
AT1G30890	5.935220208
AT1G23760	5.583970854
AT1G23830	5.722339175
AT1G51250	3.209961615
AT1G51260	4.663378743
AT1G51270	5.827437937
AT1G51280	5.538201286
AT1G51310	5.856884908
AT1G51350	5.874091399
AT1G51360	5.924558739
AT1G51390	5.940683811
AT1G51170	5.784911479
AT1G51210	5.759805387
AT1G51160	5.937463701
AT1G51400	5.618315813
AT1G51200	5.882734318
AT1G51340	5.554244558
AT1G30990	5.803003921
AT1G31060	5.386627794
AT1G31050	4.655327543
AT1G30900	5.37089814
AT1G30910	5.902816404
AT1G23580	5.649613703
AT1G23600	5.325775431
AT1G23700	5.822613779
AT1G23720	5.226370911
AT1G23730	4.886392519
AT1G23790	5.660170632
AT1G23820	5.932730812
AT1G23530	5.916817158
AT1G23460	5.630896449
AT1G23480	5.530759224
AT1G23520	5.184078335
AT1G23540	4.531078056
AT1G23650	5.328772149
AT1G23590	5.430133653
AT1G23740	5.647550408
AT1G23750	5.58955529
AT1G23710	5.621310025
AT1G23670	4.843368799
AT1G23560	5.179324304
AT1G23490	5.931437569
AT1G23800	4.704945297
AT1G23840	5.783885673
AT1G23780	5.881406838
AT1G05120	5.840739268
AT1G05060	5.89104747
AT1G05070	5.932432518
AT1G05010	5.355927653
AT2G36740	5.950945673
AT2G36750	5.492883003
AT2G36770	5.181234032
AT2G36790	5.064390917
AT2G36810	5.89500114
AT2G36630	5.630999122
AT2G36650	4.888053857
AT2G36660	4.85152472
AT2G36670	5.852291158
AT2G36680	5.92286266
AT2G36690	4.558496826
AT2G36620	5.765520699
AT2G36640	2.376851472
AT1G05030	5.9422375
AT1G05020	4.617179106
AT1G05000	4.892239428
AT1G05040	5.76547979
AT1G05100	5.307145722
AT1G05090	5.947629641
AT1G05050	5.947959407
AT2G02050	5.943171746
AT2G02040	5.862775735
AT2G02010	5.257882263
AT2G01970	5.954508648
AT2G36710	5.369250349
AT2G36720	5.926862807
AT2G28430	5.945711506
AT2G07695	5.901476772
AT2G07698	5.825419138
AT2G07707	5.820633332
AT2G07715	5.890504939
AT2G07718	5.607577392
AT2G07719	5.926562886
AT2G07696	5.652003933
AT2G07691	5.934027373
AT2G43040	5.254052927
AT2G43020	5.813453829
AT2G43060	5.258967952
AT2G43050	3.541953451
AT2G43030	5.650731803
AT2G43010	5.388753795
AT2G01940	5.75793469
AT2G01950	5.419452511
AT2G01980	5.87640183
AT2G02020	5.783367211
AT2G28380	5.85338959
AT2G28420	2.790400625
AT2G28390	5.96334331
AT2G20420	5.901458108
AT2G20390	5.960317897
AT2G20330	5.959378024
AT2G43000	5.599161323
AT2G42990	3.676186822
AT2G42940	4.779030654
AT2G42900	5.350289506
AT2G42890	5.399805371
AT2G42920	5.94011564
AT2G42950	5.569270571
AT2G42910	5.889953928
AT2G28360	5.933720259
AT2G28350	5.894822381
AT2G28320	5.795979863
AT2G28450	5.85870913
AT2G28440	5.077676872
AT2G28400	5.041971464
AT2G28410	5.763541051
AT2G28330	5.899960863
AT2G28355	3.018405699
AT2G28370	5.943057592
AT2G20370	5.883505178
AT2G20230	5.888326903
AT2G20410	5.937707541
AT2G20360	5.926959552
AT2G20260	5.608280457
AT2G20270	5.798113657
AT2G22690	5.823869983
AT2G22590	5.159201321
AT2G22720	5.941955476
AT2G14060	5.547670097
AT2G14080	5.705070569
AT2G13940	5.927005248
AT2G13970	5.91441869
AT2G20340	5.702254975
AT2G20320	4.951264567
AT2G20310	5.947882633
AT2G20300	5.872411473
AT2G20290	5.862776251
AT2G20280	5.950767297
AT2G20250	5.843230333
AT2G20240	5.72540932
AT2G20200	5.935823021
AT2G20400	5.938088803
AT2G22650	5.836890303
AT2G22670	5.809038314
AT2G18280	5.717115028
AT2G18250	5.925902157
AT2G18240	5.875497098
AT2G18220	5.782773402
AT2G18210	4.850581575
AT2G18440	5.848456323
AT2G18420	5.216340729
AT2G18410	5.949248725
AT2G18370	3.859963734
AT2G18290	5.84216566
AT2G18390	5.870545523
AT2G18400	5.74316664
AT2G18230	5.747848398
AT2G18330	5.779404906
AT2G18360	4.408205135
AT2G18300	4.994520725
AT2G22570	5.916999781
AT2G22660	5.634055054
AT2G22680	5.482250476
AT2G22700	5.938160632
AT2G22740	5.872596339
AT2G22600	5.533914321
AT2G22610	5.651326205
AT2G22620	4.46651271
AT2G16600	5.923340543
AT2G16800	5.912099458
AT2G16700	5.774386016
AT2G16760	5.091333503
AT2G16595	5.594543852
AT2G16740	5.562024071
AT2G16710	5.899889256
AT2G16720	5.259096519
AT2G13290	5.496586003
AT2G13350	3.004754148
AT2G06480	5.679946196
AT2G06510	5.829828124
AT2G06520	5.680633902
AT2G06530	5.870139548
AT2G05810	5.938641459
AT2G05790	5.60737387
AT2G18340	4.293473798
AT2G16790	5.330882879
AT2G16780	5.605304455
AT2G20760	5.92164962
AT2G20900	5.846162719
AT2G20930	5.918050679
AT2G20670	5.334478622
AT2G20990	5.930293362
AT2G20690	5.799651982
AT2G20820	5.931909124
AT2G20810	5.958730775
AT2G20860	5.90268984
AT2G20830	5.835907772
AT2G20725	5.783660703
AT2G20850	5.797899801
AT2G11000	5.956013657
AT2G11010	5.914784645
AT2G10940	5.48354165
AT2G10970	4.000123662
AT2G10950	5.921148816
AT2G16690	5.961442485
AT2G16730	2.929174416
AT2G16750	4.133441574
AT2G16630	5.536654133
AT2G16640	5.886453867
AT2G16650	5.911587427
AT2G16660	5.496516759
AT2G20890	5.799991612
AT2G37120	5.723598676
AT2G20920	5.714232211
AT2G20880	5.732983975
AT2G20840	5.701612902
AT2G20790	5.963428509
AT2G20780	5.791667055
AT2G20770	5.032719454
AT2G20740	5.881137468
AT2G20730	5.84532826
AT2G20710	5.831248328
AT2G20700	4.846053576
AT2G20680	5.812140569
AT2G20650	5.803127691
AT2G20950	5.773964812
AT2G21020	5.397429414
AT2G20960	5.638570537
AT2G20870	3.825934814
AT2G20940	5.722599599
AT2G20750	5.428469603
AT2G37180	5.345082074
AT2G37190	5.746928201
AT2G37110	5.909071748
AT2G46590	5.84477663
AT2G46610	5.935635227
AT2G46620	5.821210836
AT2G46490	5.766338551
AT2G46510	5.780247371
AT2G46520	5.922196421
AT2G46530	5.462784384
AT2G46560	5.956568407
AT2G46505	5.946068485
AT2G46550	5.867724426
AT2G46580	5.880422362
AT2G46540	5.941506123
AT2G46600	5.571002737
AT2G46500	5.666125003
AT2G37090	4.570201769
AT2G37080	5.559925517
AT2G37070	5.677405894
AT2G37060	5.890589634
AT2G37050	5.84529954
AT2G37210	5.840916364
AT2G37160	5.965128525
AT2G37150	5.748723126
AT2G37130	4.555953451
AT2G15580	5.647472138
AT2G15535	3.349659776
AT2G15690	5.847784229
AT2G15620	5.614386268
AT2G15570	5.872167464
AT2G15890	5.733864
AT2G15760	5.896640094
AT2G15970	5.750050764
AT2G15960	5.414978998
AT2G15790	5.836609372
AT2G15820	5.76838506
AT2G15560	5.59600816
AT2G15650	3.364609676
AT2G15680	5.750700326
AT2G15695	5.850698246
AT2G15480	5.029687635
AT2G15490	4.778406322
AT2G15530	5.939977974
AT2G05630	5.842712395
AT2G05540	4.644034827
AT2G05590	5.944738532
AT2G06090	5.36307683
AT2G06040	5.582069634
AT2G06030	5.798697532
AT2G06010	5.728206629
AT2G06210	5.940772368
AT2G06050	5.613903554
AT2G06200	5.81843255
AT2G15900	5.924628295
AT2G15880	3.492013587
AT2G15860	5.9041295
AT2G15830	5.595422828
AT2G15810	5.904483805
AT2G28290	5.905812716
AT2G28250	5.321024126
AT2G28240	5.876031689
AT2G28305	5.5711467
AT2G07560	2.76404836
AT2G05520	5.253393864
AT2G05510	3.246420509
AT2G05580	3.714232854
AT2G05620	5.725810811
AT2G28310	5.810014518
AT2G28230	5.872302847
AT2G28210	5.547059451
AT2G28200	5.534748798
AT2G14260	5.915796944
AT2G20190	5.91002092
AT2G20050	5.918237451
AT2G20040	5.875253173
AT2G20010	5.88499711
AT2G20180	5.827752307
AT2G20000	5.905935993
AT2G19990	5.567115847
AT2G19980	4.262972097
AT2G19970	4.408801974
AT2G20160	5.820473202
AT2G20110	5.873976163
AT2G20130	5.953304745
AT2G20060	5.82438661
AT2G20140	5.921827288
AT2G20020	5.731416251
AT2G20145	5.604028194
AT2G14250	5.950809955
AT2G14380	5.942743849
AT2G25540	3.933229598
AT2G25420	5.84038181
AT2G25430	5.928993757
AT2G25510	5.352764586
AT2G25560	5.907779314
AT2G25355	5.896328875
AT2G25450	5.540127642
AT2G25520	5.795412791
AT2G25460	5.200677964
AT2G27310	5.56427428
AT2G27240	5.622004691
AT2G27260	5.912715873
AT2G27285	5.949239969
AT2G27290	5.725318398
AT2G27230	5.726680846
AT2G27350	5.945470042
AT2G14290	5.883923762
AT2G25490	5.915324527
AT2G25530	5.258052384
AT2G27480	5.86810305
AT2G27490	5.919252433
AT2G27340	5.943498311
AT2G27330	5.887857032
AT2G27450	5.888135705
AT2G27380	3.073482495
AT2G27370	4.775711236
AT2G27360	5.66912262
AT2G27500	5.574232686
AT2G27510	5.533876177
AT2G27460	5.935607014
AT2G13820	5.3439812
AT2G13840	5.937028457
AT2G13810	5.478785874
AT2G25440	5.462434886
AT2G24360	5.900574607
AT2G24500	5.892891015
AT2G24290	5.863970747
AT2G24420	5.914262999
AT2G27420	5.371039707
AT2G32020	5.425311502
AT2G32040	5.9256854
AT2G32210	4.224291301
AT2G32060	5.759499614
AT2G31980	4.044633775
AT2G32090	5.799240975
AT2G32190	4.177698549
AT2G32120	4.726692978
AT2G32070	5.929649368
AT2G32080	5.859878698
AT2G31970	5.884410682
AT2G32240	5.694407739
AT2G32150	5.608463252
AT2G24370	4.551937294
AT2G24430	4.659855127
AT2G24460	5.505292067
AT2G24300	5.542618571
AT2G24320	4.223449735
AT2G24330	5.930319489
AT2G24440	5.683523255
AT2G24490	5.576531891
AT2G32170	5.960683559
AT2G32160	4.924132561
AT2G03550	5.527177764
AT2G03470	5.788203661
AT2G03450	5.653707233
AT2G03430	5.935759359
AT2G03420	5.488394737
AT2G03410	3.247701935
AT2G03400	5.807042797
AT2G03390	5.836916259
AT2G03330	5.900107533
AT2G03530	5.485479138
AT2G03520	4.595268403
AT2G03480	5.816707623
AT2G03350	5.858560899
AT2G03510	5.918430803
AT2G03340	5.706149661
AT2G40110	5.468225415
AT2G40090	5.413475775
AT2G40100	5.467322187
AT2G32140	5.314736124
AT2G32100	5.382697687
AT2G32030	5.529115765
AT2G32010	5.836838082
AT2G32000	5.896162841
AT2G31990	5.379515052
AT2G31960	5.877336044
AT2G32220	5.755337617
AT2G01300	5.429821799
AT2G01190	5.753239449
AT2G01260	5.839136725
AT2G01140	5.767577509
AT2G01250	5.830491753
AT2G01180	5.672410093
AT2G01350	5.920102188
AT2G01270	5.949662429
AT2G01150	5.585364373
AT2G01320	5.845668952
AT2G01290	5.831516166
AT2G10740	5.868913824
AT2G13100	5.897390975
AT2G01230	5.945601686
AT2G01330	5.29507645
AT2G01240	5.916424591
AT2G48040	5.910241896
AT2G48050	5.873960326
AT2G48080	5.727893803
AT2G48020	5.82046179
AT2G48090	5.816919772
AT2G48100	5.933157971
AT2G48030	5.785491005
AT2G48010	5.634683973
AT2G48070	5.737624828
AT2G07340	5.778638868
AT2G07350	5.817646773
AT2G07360	5.950063612
AT2G07370	5.88565581
AT2G01210	5.299896292
AT2G01170	5.916291018
AT2G01220	5.95174212
AT2G35780	5.823303704
AT2G35790	5.911721973
AT2G35680	5.82513282
AT2G35630	5.921294027
AT2G18030	5.940436435
AT2G18020	5.895545103
AT2G17990	5.839301909
AT2G18100	5.635581409
AT2G18090	5.887623978
AT2G18080	4.687927817
AT2G17930	5.867450111
AT2G17975	5.920564107
AT2G18110	5.905772791
AT2G18050	4.138979666
AT2G18040	5.916048203
AT2G17972	5.668132818
AT2G17950	3.755114597
AT2G17980	5.945360444
AT2G35760	5.669052781
AT2G35650	5.836342897
AT2G35635	5.923001971
AT2G35795	5.948195427
AT2G42400	5.912197385
AT2G14520	4.635622771
AT2G14490	3.991452225
AT2G14460	5.829898107
AT2G14560	4.715334225
AT2G14530	5.927880827
AT2G35710	5.562890439
AT2G35700	5.755874806
AT2G35690	5.836387061
AT2G35620	5.851377525
AT2G35610	5.842391749
AT2G35770	5.404996574
AT2G35750	5.890772727
AT2G35736	5.932192774
AT2G35720	5.951384378
AT2G42350	4.776419318
AT2G42360	5.7675221
AT2G42390	5.922747648
AT2G42430	5.60908002
AT2G42500	5.945683404
AT2G01720	5.910436652
AT2G01810	5.91641745
AT2G01770	4.754997753
AT2G01710	5.935748112
AT2G01620	5.858078112
AT2G01650	5.849972745
AT2G01760	5.783371092
AT2G01660	5.678787062
AT2G01680	5.797247811
AT2G01670	5.745595855
AT2G01630	5.758726933
AT2G01640	5.906627866
AT2G01690	5.949574887
AT2G42290	5.754914321
AT2G42380	5.429117702
AT2G42450	5.642877594
AT2G42300	5.6938358
AT2G42490	5.869695314
AT2G42310	5.930153005
AT2G42320	5.820747203
