Name	seedling1	seedling2	seedling4	seedling5	seedling6	seedling7	seedling8	seedling9	seedling10	seedling12	seedling13	seedling14	seedling15	seedling16
AT5G37710	13.8958	18.7025	22.6544	15.0138	15.3386	17.3145	22.2395	16.3802	14.4702	17.9976	16.0565	17.4941	17.4475	15.3805
AT5G37720	17.6356	24.2763	22.2662	22.288	23.9644	21.1078	20.7003	24.9408	26.4706	25.3119	26.3688	25.068568	24.8011	25.26
AT5G37730	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT5G37732	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT5G37740	44.5238	48.8347	56.0222	65.5418	73.0121	49.8516	64.0414	60.663024	68.003394	46.9369	66.7812	97.78466	57.120529	72.9441
AT5G37750	1.17589	0.275741	0	0.880545	1.67714	1.73183	0.490674	1.19092	0.64646	0.55548	1.05512	1.09743	1.39076	1.04911
AT5G37760	0	0	0	0.397183	0.468133	0.21557	0	0	0.818085	0.485378	0.696483	1.18493	0.644448	1.78502
AT5G37770	20.831	26.3981	25.6722	32.9853	22.0809	31.5254	22.6083	29.3258	40.6101	29.5783	33.4604	35.163	27.1089	33.1914
AT5G37780	70.2624	86.7712	86.65051	98.650862	113.713	87.235153	102.902	110.993745	130.207837	86.9324	125.805075	149.787506	99.514218	112.976199
AT5G37790	10.269	17.4	14.6165	14.9653	16.1911	13.4947	16.2418	15.1585	17.5283	12.6731	15.1538	19.1153	14.2589	13.8472
AT5G37795	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT5G37800	0.479915	1.57551	2.34987	0.926049	1.22005	0.689044	1.24309	1.43913	0.890806	0.700433	1.55662	3.21035	0.521925	1.12785
AT5G37810	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT5G37820	0	0.544514	0.705957	0.450874	1.42945	0.330692	0	0.42043	0.548011	0	0.719396	1.27331	0.127855	0.411913
AT5G37830	14.4652	20.0598	20.159	19.4647	19.4211	17.8783	19.9439	17.2185	18.508	14.8261	17.9305	17.1011	13.0923	15.1394
AT5G37840	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT5G37850	40.5307	58.51449	67.5187	51.7184	43.33667	65.4938	67.5253	52.7208	57.73815	58.9912	53.3633	62.04721	56.8991	58.4704
AT5G37860	0	0	0	0	0	0	0	0	0.0880063	0	0	0	0	0
AT5G37870	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT5G37872	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT5G37875	0	0	0	0	0	0.0387765	0	0	0	0	0	0	0	0
AT5G37880	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT5G37890	7.81321	8.62932	9.75327	8.5769	10.2268	9.95381	15.9794	9.5787	11.2299	11.0245	13.3913	9.89494	11.521	8.58185
AT5G37900	0	0	0	0	0	0	0	0.149015	0	0	0	0	0	0
AT5G37910	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT5G37920	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT5G37930	12.6172	15.781	17.1177	15.4541	14.4136	13.5553	12.9834	13.4266	13.235	13.7938	14.967	13.0193	14.83	13.1758
AT5G37940	0	0.185413	0	0	0.136636	0	0	0	0	0.15481	0	0.088374	0	0
AT5G37950	0	0	0	0	0	0	0	0	0.101351001	0	0	0.163582	0	0
AT5G37960	0	0	0	0	0	0.454057	0	0	0	0	0.798308	0	0	0
AT5G37970	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT5G37980	0.433861	0.203523	0.25792	0.652262	1.04611	0.733236	0	0.779783	0.779902	0	0.957835	0.865986	0.870435	0.516302
AT5G37990	41.1322	43.9772	42.6092	44.318	55.3086	52.2175	34.218	47.8597	49.1446	70.179	60.7221	63.8003	50.4503	60.5827
AT5G38000	3.07434	3.06835	2.44088	2.88286	3.267	4.52168	2.11064	3.1281	3.54857	4.15862	4.42222	3.70901	2.08245	2.86895
AT5G38005	2.08155	6.02036	5.33021	7.27542	4.59371	3.88239	3.57918	5.84763	4.99914	4.00202	4.78442	9.25655	12.7437	4.51035
AT5G38010	2.88512	3.719	2.84176	4.2063	5.04465	5.42403	3.268	4.40712	4.52191	3.71972	5.4776	5.8745	3.0603	3.1735
AT5G38020	14.4277	23.432	21.0198	19.7548	23.8963	26.5192	14.2059	20.2075	25.9853	26.8498	29.3486	30.9865	25.2424	26.1577
AT5G38030	6.80549	9.46465	9.20845	11.3213	11.5512	10.026	12.1877	10.9361	11.6385	10.9343	13.866	13.7941	11.2385	11.7661
AT5G38035	0	0	0	0	0	0	0	0	0.030016	0	0	0	0	0.0303636
AT5G38037	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT5G38040	1.7901	3.72349	2.36794	0.782618	2.81698	2.58011	1.85595	2.8448	2.74669	2.53166	2.89625	2.85611	2.41243	2.31638
AT5G38050	3.42875	3.80499	4.64283	5.8492	5.37777	5.29545	3.41046	4.96861	6.37355	5.1978	5.49837	6.29554	5.53894	5.56129
AT5G38060	22.6417	18.8873	10.1889	20.9785	18.79176	12.3709	10.6304	18.0615	25.643263	25.2322	18.8008	25.56897	13.2854	17.6726
AT5G38070	1.57991	2.77761	2.78347	2.95835	2.03663	2.53222	4.56028	3.04088	3.86679	2.33694	3.2856	4.15719	2.3667	2.37158
AT5G38080	0	0	1.03392	0.960166	0	0	0	0.580973	0.400049	0	0	0.356319	0.385326	0.422304
AT5G38090	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT5G38096	0.563547	0.268055	0.348219	0.0864808	0.197113	0.0818193	0.49524	0.2979	0.130072	0	0.409105	0.439488	0	0.2623
AT5G38100	2.0845	2.95376	1.23496	3.42352	1.40943	2.61651	5.35031	2.56679	3.50911	2.83377	3.28646	3.90361	1.67069	2.97371
AT5G38110	20.4313	19.2118	26.3289	20.3101	21.091	26.4219	26.7182	23.4195	27.9903	22.7691	24.9485	31.9121	25.2123	25.085
AT5G38120	0.247721	0.114051	0.144264	0.118898	0.17868	0.0701703	0	0.141625	0.34797	0.266175	0.420034	0.325364	0.107293	0.167392
AT5G38130	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT5G38140	11.6897	14.7445	11.1636	10.967	9.25055	17.0806	14.8481	11.4777	9.28286	11.2722	12.3805	9.0395	9.52534	8.39908
AT5G38150	8.25112	10.3974	14.5528	10.5334	9.3637	11.4844	13.4157	9.54701	9.74983	8.78139	8.42836	9.30922	9.63081	6.18201
AT5G38155	0	0	0	0	0	0	0	0	0.801014	0	1.45691	0	1.45754	0
AT5G38160	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT5G38170	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT5G38180	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT5G38190	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT5G38192	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT5G38195	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT5G38197	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT5G38200	29.3306	41.5003	36.3589	41.3823	46.7612	36.9307	39.9468	39.5056	50.8034	36.7918	36.7081	48.1985	38.0321	29.1074
AT5G38210	5.68021	6.73127	8.20192	6.65347	6.03835	7.64455	5.6342	6.42113	5.7969	5.94693	5.91133	6.11312	6.5157	5.22371
AT5G38212	3.6754	4.75419	2.63919	2.74232	2.067	3.24008	2.92682	3.19285	3.20172	2.54265	3.68773	3.27475	2.83059	3.00628
AT5G38220	10.74805	9.21161	11.8854248	11.79853	13.48006	9.508503	10.0906	10.792924	13.78663	12.38723051	11.3585	13.4717	9.01237	9.78344
AT5G38230	0.366885	0.896938	0	0.599714	0.589798	0.922219	0.638578	0.558969	0.834915	1.04286	0.732775	0.52882	0.52352	0.72966
AT5G38240	0.717847	0.333632	0	0.208258	0.595666	0.301085	0.600193	0.541587	0.448084	0.355145	0.249253	0.0678651	0.0760956	0.403281
AT5G38250	0	0	0	0.0446045	0	0	0	0	0	0	0	0	0	0
AT5G38260	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT5G38270	0	0	0	0	0	0.084278	0	0	0.13028	0	0.13657	0	0	0
AT5G38275	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT5G38280	2.11874	4.89075	5.97144	5.18326	5.32957	4.40057	3.94646	3.42655	5.33328	2.26623	4.59997	5.37694	3.58268	4.09054
AT5G38285	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT5G38290	27.163	29.41472	27.714	30.05786	27.86579	28.33940001	31.1589	23.6273	35.19168	36.9062	33.09901	40.43123	32.6318	30.0007
AT5G38300	1.53136	1.80903	4.11632	3.065	3.08511	2.05238	2.51938	3.29567	4.07877	3.62412	4.77096	5.03364	3.45241	3.23298
AT5G38310	0	0	0	0.208493	0	0.303768	0.599467	0.12367	0.498076	0.242865	0.518582	0.711343	1.56594	0.50748
AT5G38314	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT5G38317	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT5G38320	2.15117	1.61627	0.538852	0.649374	0.302217	0.529216	1.51741	2.21755	2.58254	1.23171	1.93485	2.08596	1.74584	1.06374
AT5G38330	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT5G38340	1.44775	2.47488	2.97213	3.51742	1.5624	2.09134	3.19046	1.68286	2.27138	1.92636	2.43899	2.92111	1.84334	1.85335
AT5G38344	0.373415	0.711124	0.451413	1.03418	1.21035	0.863931	0.632517	1.19742	0.663708	0.490095	0.866147	1.1202	0.633689	0.854791
AT5G38350	0.86299	2.77554	3.69884	2.46675	1.54438	1.71776	4.47603	1.54698	1.94755	2.15012	2.021	2.84796	1.37256	2.19489
AT5G38360	21.1959	16.4141	22.8133	21.1633	18.3718	18.0435	24.2184	17.2118	24.0059	24.6418	22.2061	21.8233	20.6181	17.1284
AT5G38365	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT5G38370	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT5G38378	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT5G38380	14.9817	18.627361	16.5587	16.596617	19.3269	17.944625	18.85968	18.209158	19.211643	16.7336	17.960554	20.975831	20.2256	20.977527
AT5G38383	0	0	0	0.0105812	0	0.0409112	0	0	0.00795831	0	0	0.0515012	0.029293	0
AT5G38386	0.287518	0	0	0	0.385246	0	0	0	0	0	0.138512	0.113831	0	0
AT5G38390	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT5G38393	0	0	0	0	0.0695094	0	0	0	0	0.0676089	0	0	0	0
AT5G38396	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT5G38400	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT5G38410	6203.61458	7033.53266	7694.98594	9156.71526	9350.89823	8167.16458	7693.6876	8599.3169	8001.10398	9129.85849	8009.90543	6811.58561	8758.62737	9328.35526
AT5G38420	3195.82	3625.68	3704.46	4395.77	4221.84	3782.81	3886.85	4240.99	3837.03	4244.98	3971.49	3182.61	3880.09	3963.23
AT5G38430	3912.84	4828.83	5102.99	5557.57	5270.13	4630.99	4361.54	4356.04	4641.02	5355.63	4981.17	4108.83	4386.04	4920.59
AT5G38435	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT5G38437	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT5G38440	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT5G38450	0.246293	0.228702	0.575659	0.425215	0.175234	0.491534	1.46752	0.361878	0.489583	0.342116	0.58304	0.590854	0.419523	0.162941
AT5G38460	6.39465	9.02664	9.16441	8.055646	7.16381	9.21046	8.58154	8.90733	10.5059	7.70164	9.64424	9.558368	9.38873	7.64127
AT5G38470	63.55551	73.39904	68.20561	78.8973	89.02644	68.14823	73.57974	73.017763	76.08812	67.312528	71.34627	73.67447	62.27183	64.43126
AT5G38480	179.88856	261.602	254.251	238.171936	257.528	246.48058	264.133	262.205762	289.27718	217.988	278.397	315.796028	241.45598	295.435427
AT5G38490	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT5G38500	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT5G38510	15.5836	22.2702	21.55133	16.56506	15.41996	20.29409	19.97682	18.47801	14.79776	22.13917	17.2428	18.044057	18.63583	18.97
AT5G38520	101.47994	114.069	104.104	104.334831	104.721	121.645	115.029	118.177	108.933433	130.602	97.077703	95.575748	124.627439	121.86
AT5G38530	21.5234	30.2204	24.0048	26.9933	26.8853	26.5517	33.9699	26.8286	29.8217	29.9492	28.8111	31.8715	25.2999	31.2772
AT5G38540	0.443165	0.369125	0.471732	0.772346	1.31733	0.507513	1.52864	0.638408	0.638715	0.164565	1.02097	1.26567	1.07336	1.12841
AT5G38550	3.19873	3.58977	3.29493	4.2271	4.48121	2.8143	3.72005	2.57465	4.01319	1.77302	3.38952	4.81486	2.79115	3.47245
AT5G38560	14.6023	17.4065	19.9688	18.5777	17.1447	17.2606	16.375	13.7472	14.1486	13.2117	14.0091	14.5569	15.3436	13.4868
AT5G38565	2.10996	3.22931	4.10365	1.48088	0.686167	1.70508	1.34003	1.29767	1.34676	1.21041	1.23959	0.823096	1.59766	2.45033
AT5G38570	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT5G38580	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT5G38590	7.18703	7.98246	10.9437	9.222451	6.83913	8.255808	9.82318	6.833041	9.30856	9.61346	8.65773	7.71685	7.89898	7.931861
AT5G38595	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT5G38600	7.43365	8.37331	8.35499	10.9665	9.9457	8.33312	10.9541	8.87693	9.02545	9.01925	12.3507	10.3768	9.07934	9.50193
AT5G38610	6.597	4.52891	6.58947	10.0157	13.0738	3.87832	9.34218	5.95225	10.4278	7.97851	11.9754	11.1187	5.48184	11.953
AT5G38620	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT5G38630	13.573	19.5553	18.0076	17.5399	19.0868	18.7698	20.2079	16.7074	16.8637	16.1612	20.0305	20.9929	15.7421	19.5377
AT5G38640	14.0802	19.0456	15.2048	16.3021	14.4358	17.4782	15.1199	14.6978	13.8571	15.0846	15.6894	14.8892	14.7234	12.2655
AT5G38650	71.174	102.545	89.1686	72.7383	67.9965	74.0726	81.8493	84.4272	87.0603	84.0179	84.5891	94.7291	92.5404	91.0729
AT5G38660	88.7825	121.30882	113.013	113.96434	118.19495	119.81241	120.22789	112.26036	113.47056	124.67689	105.11513	106.92439	116.0343	128.60627
AT5G38670	0	0	0	0	0	0.0835324	0	0	0	0	0	0	0	0
AT5G38680	0	0	0	0	0	0	0	0	0.0575273	0	0	0	0.109738	0
AT5G38690	5.38859	12.6509	11.4123	9.038	8.29351	9.74765	14.2224	8.32327	13.234	8.53328	11.9871	13.5525	9.97294	9.50895
AT5G38700	1.00512	0	0	1.38217	1.12688	0.955344	0.585076	0.578131	1.17092	0.22425	0.956106	2.08236	1.28235	0.601154
AT5G38705	0	0.239738	0	0	0	0	0	0	0.00904556	0	0	0	0	0.0183309
AT5G38710	0.568319	1.80618	1.46638	1.56101	1.76742	1.93147	1.89217	1.12793	1.87586	1.24667	2.70477	2.49471	1.07556	2.16202
AT5G38720	8.93075	10.2845	10.8624	10.979	13.3837	10.3329	16.1112	11.1339	15.8901	12.3361	19.3349	17.5775	12.2857	10.4044
AT5G38730	2.3635	1.5808	1.00874	0.97571	1.19142	1.2369	3.81128	1.73569	1.84182	1.96755	1.66886	1.38159	1.20311	2.30374
AT5G38740	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT5G38750	0	0	1.13844	1.01454	0	1.22115	0	0.995751	0.681729	2.06199	0.987092	0	0.43785	0
AT5G38760	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT5G38770	5.59134	7.37737	10.7677	2.74392	3.73685	4.47072	10.1789	4.72813	2.79063	2.72637	2.96321	5.6831	6.8815	5.49735
AT5G38780	2.33216	0.733237	1.56308	1.11165	1.19339	1.83749	4.89011	1.37852	1.17873	3.5573	1.91774	2.16116	2.83377	1.9871
AT5G38790	2.49251	1.20641	3.06851	2.72232	2.40564	2.19907	4.4658	2.9769	5.40774	0.873662	3.11639	5.78458	2.84058	5.42265
AT5G38800	0.512153	0.496721	1.33012	0.637955	0.737787	0	0.903223	0.569812	1.10585	0	0	1.33067	0.722592	0
AT5G38810	0	0	0	0.146284	0.342757	0	0.910433	0	0	0	0	0	0.233878	0
AT5G38820	2.13779	2.25323	2.86239	3.87217	1.91534	2.67327	3.63548	3.64608	4.70741	2.14778	5.46744	3.80316	2.52757	1.18443
AT5G38830	27.3207	37.525	34.9115	37.3271	32.9412	35.4864	42.7714	32.5582	41.1946	34.506	39.1189	41.0999	37.008	36.8372
AT5G38840	8.61601	12.8335	12.3578	11.2878	10.0004	11.2649	12.2444	9.68193	12.1351	9.76409	11.5389	10.9816	10.6536	9.56432
AT5G38850	6.0538	7.40096	7.46015	5.17949	5.72621	5.78261	7.80163	4.94992	5.08838	4.95666	5.48416	4.97521	6.03149	4.59744
AT5G38860	6.45349	13.1563	13.7655	9.48156	9.51921	9.91085	13.4578	11.3635	11.3018	11.9521	9.80466	12.5819	11.9027	11.8305
AT5G38870	7.30238	7.37334	9.49133	7.58471	8.83443	7.62063	4.9305	5.93151	4.0553	5.82561	8.2742	5.0465	6.23278	5.67118
AT5G38880	13.9706	19.0452	19.4338	19.469	18.0857	16.1621	18.0308	16.709	18.8566	15.6674	16.8423	17.4752	15.0936	15.9306
AT5G38890	11.4528	7.55349	13.5776	9.93564	10.5984	9.47831	15.038	9.56357	17.0788	11.6929	15.6606	17.2875	10.5887	13.4096
AT5G38895	8.35768	17.0068	10.8061	13.14999	11.70545	10.276488	15.14936054	13.9931	14.01088	14.60806	14.79106	18.52022	12.79998	16.46716
AT5G38900	1.72749	5.70009	3.48659	6.64528	4.98658	3.5046	0.984335	4.54648	6.13444	3.48167	9.45677	4.81186	2.81349	4.01544
AT5G38905	0	0	0	0	0	1.79381	0	0	0.712012	0	1.29503	0	0	0
AT5G38910	2.13675	0.339213	0	1.73868	0.520176	0.213359	0	0.141523	1.72193	0.545351	2.23359	0.149997	0	0.350082
AT5G38920	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT5G38930	7.44666	6.39462	3.12793	0.584368	0	1.37905	5.06463	4.65946	8.15432	5.41479	6.84757	5.48185	8.55851	0
AT5G38940	29.6898	46.1342	25.0075	7.69435	1.59837	15.0524	87.5206	28.1075	45.5791	28.1066	40.5276	52.0253	43.2083	6.89298
AT5G38950	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT5G38960	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT5G38970	0.861151843	3.331935	2.5888	2.613264	2.80129	2.566708	3.1733719	2.041855	3.183401	2.37577	2.02542	3.254279	2.041861	2.386251
AT5G38975	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT5G38980	183.625	242.457	193.402	205.601	222.102	222.94	226.484	247.587	232.841	321.385	225.725	198.733	252.592	236.958
AT5G38990	18.0865	17.046	16.8016	15.2737	17.8403	18.01	15.7902	16.9145	14.0716	21.3855	14.2003	14.0737	15.1321	15.8932
AT5G39000	0.560846	0.174124	0.220151	0.820169	0.477874	0.558846	0.963329	0.691108	0.58395	0.591841	0.580368	0.530808	0.447617	0.385975
AT5G39010	0	0	0	0.210739	0	0	0	0	0	0	0	0	0	0
AT5G39020	0.94713	1.13979	1.72401	1.04883	0.832521	1.28309	1.23408	1.38159	0.837672	1.38111	1.13061	1.26525	1.13474	1.22297
AT5G39024	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT5G39030	2.34365	1.91079	1.64324	2.06995	0.784683	2.21301	3.22628	2.40548	2.40329	2.90107	2.02591	2.14417	1.5313	1.89882
AT5G39040	15.7398	19.2836	18.9	17.5863	14.488	17.2479	18.5366	18.277	21.2989	17.9236	18.5831	19.8653	16.2906	17.1492
AT5G39050	11.4926	12.804	21.6857	12.2667	11.2496	15.3192	14.3199	11.6402	11.1067	17.6214	10.8441	12.1274	12.6044	13.7757
AT5G39060	0	0	0	0.0676462	0	0.206516	0	0	0	0	0	0.0941199	0	0
AT5G39070	0	0.505545	0.651702	0.152844	0.709442	0	0	0.365771	0	0.373273	0	0.224667	0.245284	0.267416
AT5G39080	29.0473	26.7445	27.0802	29.0062	28.2959	26.2758	37.0723	24.8674	23.9023	34.8165	29.1437	25.3703	28.5105	25.3204
AT5G39090	1.11207	1.02931	1.67215	1.40714	0.796612	1.16112	1.0683	1.22718	1.72447	1.27612	2.54813	1.8232	0.927498	1.21946
AT5G39095	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT5G39100	0	0	0	0.0992879	0	0	0	0	0	0	0	0	0	0
AT5G39110	0	0	0	0	0.304406	0	0	0	0	0	0	0.416535	0	0
AT5G39120	0	0	0	0	0.304329	0.2552	0	0	0.136013	0.629803	0	0.832539	0	0.213451
AT5G39130	0	0	0	0	0	0.106658	0	0.261579	0	0	0.204215	0	0	0
AT5G39140	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT5G39150	0	0	0	0	0	0.484267	0	0.493576	0.389693	0	0.167796	0.151752	0.149648	0.636909
AT5G39155	0	0	0	0	4.12E-06	0	0	0	0	0	0	0	0	0
AT5G39160	2.110930009	0	0	2.32512	0.920651	3.68948	0	2.61714	2.810715	0	2.2044	1.07103	1.72237	0
AT5G39170	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT5G39180	0	1.3098	0	0.105894	0.241865	0	0	0	0	0	0	0	0	0
AT5G39185	0	0	0	0	0.0434113	0	0	0	0	0	0	0	0	0
AT5G39190	8.0418	6.99378	7.12492	5.49212	9.49299	2.79538	4.88424	4.86868	6.01632	2.51223	4.43339	4.56148	5.18E-07	3.89873
AT5G39200	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT5G39205	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT5G39210	31.9376	42.7844	43.8306	40.1916	46.8925	42.7084	49.3896	42.7747	45.587	56.8274	52.4858	53.419	49.9576	54.5272
AT5G39220	0.631959	0.399343	0	0.256494	0.58588	0.36083	0.366651	0.38219	0.720626	0.443068	1.03752	0.50359	0.0939952	0
AT5G39230	0	0	0	0	0	0.368823	0	0.449688	0.31145	0	0	0.541247	1.74905	0
AT5G39240	2.20122	2.01972	6.07271	5.53204	4.79763	2.4122	9.21205	4.98729	8.80264	5.35891	5.10053	9.77568	10.7016	7.83594
AT5G39245	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT5G39250	8.56183	7.05152	7.31892	9.08965	6.5186	6.20989	8.92183	10.7269	11.053	7.16366	7.05115	14.7491	9.47813	11.6763
AT5G39260	0.246244	0.232155	0	0.236269	0.532773	0.285305	0	0.276536	0.353919	0.905499	0	0.392191	0.109242	0.23166
AT5G39270	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT5G39280	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT5G39290	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT5G39300	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT5G39310	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT5G39320	37.2165	45.6175	38.9199	51.7006	55.306	41.9043	56.4202	47.0869	61.987	28.2422	55.083	75.8059	44.9792	56.5555
AT5G39330	0.507025921	0.476428	1.25744996	0.863133	0.68323604	0.287792	0	1.01025582	0.552197	0.349408633	0.725849	0.2007625	0.440838	0
AT5G39340	40.8569	49.9449	49.2892	43.9637	48.8245	45.0231	58.304	46.634	62.7431	48.7991	47.8189	68.9229	61.9515	60.8024
AT5G39350	1.53943	2.27759	2.28074	1.66663	1.39962	1.28997	1.30839	1.16107	1.58323	1.4803	2.42801	1.81271	1.4816	1.27122
AT5G39360	6.26889	11.818	12.1012	12.2778	12.5206	11.1727	11.6345	13.4274	15.5211	11.9675	15.4204	14.5932	13.1081	15.9567
AT5G39365	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT5G39370	0	0	0	0.551028	0	0	0	0	0	0	0	0	0	0
AT5G39380	1.27767	1.75125	2.03218	2.30945	3.45897	2.09618	4.34763	2.31125	3.15711	1.49898	3.28153	3.64146	2.55496	1.51988
AT5G39390	0	0	0	0	0.261287	0	0	0	0	0	0	0	0.0834096	0
AT5G39400	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT5G39410	4.95604	6.7984	4.37494	5.49901	6.11064	4.91574	3.8346	5.30806	5.45064	3.43897	6.13477	5.67876	5.26212	4.79349
AT5G39420	0.124711	0.477037	0.448269	0.347027	0.356357	0.0733331	0.434924	0.528919	0.288869	0.256177	0.236103	0.647038	0.322156	0.232505
AT5G39430	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT5G39440	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT5G39450	2.30278	3.07969	2.85958	2.64735	2.68271	3.08848	3.12012	2.88533	3.11315	2.83472	2.83611	3.65471	2.78229	2.81301
AT5G39460	0.162302	0	0	0.0479706	0	0	0	0.0556935	0.0370007	0	0	0.121702	0.137372	0
AT5G39470	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT5G39471	0.855856	0.82224	2.11482	0.8951	1.76357	1.00026	0.482555	0.926625	0.971399	1.22229	1.36814	1.85347	0.580779	0.624633
AT5G39473	0.260109	0.502521	0	0.284388	0	0.0764877	0.44643	0.0807609	0	0	0	0.192409	0.10896	0
AT5G39480	0	0	0	0.192999	0	0.137507	0	0	0.038191	0	0.15319	0	0	0.0737275
AT5G39490	0	0.155714	0	0	0	0	0	0	0.038692	0	0	0	0	0
AT5G39493	0	0	0	0.957175	0	0	0	0	0.977509	0	1.24656	0	1.15322	0
AT5G39500	7.81295	10.9663	10.1786	10.2071	10.7801	9.82676	11.4836	9.05706	10.2148	8.20887	9.38551	10.4784	7.71171	9.75971
AT5G39510	54.3361	70.8383	72.5269	71.361	61.804	65.2729	61.8185	61.9987	66.0664	65.3244	76.589	74.4308	58.5759	70.1003
AT5G39520	0.564664	0.265005	0	0.515995	0	0.320638	0	0.206516	0	1.00606	0.140165	0.338747	0.376244	0.266979
AT5G39530	80.2294	113.391	103.077	104.021	106.495	119.632	110.552	121.141	109.746	115.5	103.166	100.836	142.694	140.953
AT5G39532	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT5G39533	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT5G39535	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT5G39540	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT5G39550	4.13182	7.62912	6.5714	7.71802	7.50099	6.54739	8.89399	6.01674	8.15694	5.85763	8.0434	8.96419	6.27076	6.64316
AT5G39560	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT5G39570	80.2682	127.545	129.494	149.697	162.891	125.947	142.529	142.779	151.541	124.659	149.152	160.883	125.003	144.084
AT5G39580	3.29153	5.3778	5.36994	6.026305	2.966438	4.358198	5.87698	3.74043	5.10278	2.84915	5.49171	7.84489	5.43939	4.22582
AT5G39581	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT5G39590	50.6871	77.9607	77.6227	69.6524	61.556	69.6942	67.0607	62.084	66.4629	66.3251	60.7362	71.2792	66.1104	66.5434
AT5G39600	28.8614	24.2097	43.0985	31.3706	33.9472	31.3009	28.7131	34.4133	42.1365	33.9152	38.1278	40.6824	37.4402	38.8762
AT5G39610	5.80094	13.8594	14.6835	7.34415	5.91075	11.6441	11.8995	11.787	6.58558	9.39361	7.86012	7.5511	6.95888	10.8353
AT5G39620	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT5G39630	0	0	0	0	0	0	0	0	0	0	0	0	0	0
